canonical_name,year,month,major_head,count
Mysuru City,2021,1,RIOTS,2
Mysuru City,2021,1,ROBBERY,9
Mysuru City,2021,1,SUICIDE,5
Mysuru City,2021,1,THEFT,31
Mysuru City,2021,10,AFFRAY,1
Mysuru City,2021,10,ARSON,2
Mysuru City,2021,10,ATTEMPT TO MURDER,6
Mysuru City,2021,10,BURGLARY - NIGHT,11
Mysuru City,2021,10,CASES OF HURT,30
Mysuru City,2021,10,CHEATING,6
Mysuru City,2021,10,CHILDREN ACT,1
Mysuru City,2021,10,CONSUMER,1
Mysuru City,2021,10,COPY RIGHT ACT 1957,1
Mysuru City,2021,10,CRIMES RELATED TO WOMEN,6
Mysuru City,2021,10,CRIMINAL BREACH OF TRUST,3
Mysuru City,2021,10,CRIMINAL INTIMIDATION,1
Mysuru City,2021,10,CRUELTY BY HUSBAND,2
Mysuru City,2021,10,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,1
Mysuru City,2021,10,CYBER CRIME,5
Mysuru City,2021,10,CrPC,2
Mysuru City,2021,10,Disobedience to Order Promulgated by PublicServan,1
Mysuru City,2021,10,FOREIGNER,1
Mysuru City,2021,10,INSULTING MODESTY OF WOMEN (EVE TEASING),1
Mysuru City,2021,10,KARNATAKA POLICE ACT 1963,1
Mysuru City,2021,10,KIDNAPPING AND ABDUCTION,5
Mysuru City,2021,10,Karnataka State Local Act,8
Mysuru City,2021,10,MISSING PERSON,24
Mysuru City,2021,10,MOLESTATION,5
Mysuru City,2021,10,MOTOR VEHICLE ACCIDENTS FATAL,5
Mysuru City,2021,10,MOTOR VEHICLE ACCIDENTS NON-FATAL,55
Mysuru City,2021,10,MURDER,3
Mysuru City,2021,10,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2
Mysuru City,2021,10,NEGLIGENT ACT,1
Mysuru City,2021,10,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),2
Mysuru City,2021,10,POCSO,4
Mysuru City,2021,10,RIOTS,1
Mysuru City,2021,10,ROBBERY,4
Mysuru City,2021,10,SUICIDE,2
Mysuru City,2021,10,THEFT,41
Mysuru City,2021,11,ATTEMPT TO MURDER,6
Mysuru City,2021,11,Attempting to commit offences,1
Mysuru City,2021,11,BURGLARY - DAY,2
Mysuru City,2021,11,BURGLARY - NIGHT,10
Mysuru City,2021,11,CASES OF HURT,19
Mysuru City,2021,11,CHEATING,11
Mysuru City,2021,11,COMMUNAL / RELIGION,1
Mysuru City,2021,11,CRIMES RELATED TO WOMEN,14
Mysuru City,2021,11,CRIMINAL BREACH OF TRUST,8
Mysuru City,2021,11,CRIMINAL INTIMIDATION,3
Mysuru City,2021,11,CRIMINAL TRESPASS,1
Mysuru City,2021,11,CRUELTY BY HUSBAND,1
Mysuru City,2021,11,CYBER CRIME,16
Mysuru City,2021,11,DACOITY,4
Mysuru City,2021,11,FORGERY,1
Mysuru City,2021,11,IMMORAL TRAFFIC,2
Mysuru City,2021,11,KARNATAKA POLICE ACT 1963,6
Mysuru City,2021,11,KIDNAPPING AND ABDUCTION,6
Mysuru City,2021,11,Karnataka State Local Act,3
Mysuru City,2021,11,MISSING PERSON,31
Mysuru City,2021,11,MOLESTATION,1
Mysuru City,2021,11,MOTOR VEHICLE ACCIDENTS FATAL,7
Mysuru City,2021,11,MOTOR VEHICLE ACCIDENTS NON-FATAL,54
Mysuru City,2021,11,MURDER,1
Mysuru City,2021,11,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2
Mysuru City,2021,11,POCSO,6
Mysuru City,2021,11,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,1
Mysuru City,2021,11,PUBLIC JUSTICE,1
Mysuru City,2021,11,RAPE,1
Mysuru City,2021,11,ROBBERY,2
Mysuru City,2021,11,SUICIDE,4
Mysuru City,2021,11,THEFT,34
Mysuru City,2021,12,AFFRAY,2
Mysuru City,2021,12,ARMS ACT 1959,1
Mysuru City,2021,12,ATTEMPT TO MURDER,2
Mysuru City,2021,12,Attempting to commit offences,2
Mysuru City,2021,12,BURGLARY - DAY,2
Mysuru City,2021,12,BURGLARY - NIGHT,8
Mysuru City,2021,12,CASES OF HURT,19
Mysuru City,2021,12,CHEATING,24
Mysuru City,2021,12,COPY RIGHT ACT 1957,1
Mysuru City,2021,12,CRIMES RELATED TO WOMEN,8
Mysuru City,2021,12,CRIMINAL BREACH OF TRUST,2
Mysuru City,2021,12,CRIMINAL INTIMIDATION,4
Mysuru City,2021,12,CRUELTY BY HUSBAND,1
Mysuru City,2021,12,CYBER CRIME,33
Mysuru City,2021,12,CrPC,1
Mysuru City,2021,12,FOREST,1
Mysuru City,2021,12,IMMORAL TRAFFIC,3
Mysuru City,2021,12,KARNATAKA POLICE ACT 1963,1
Mysuru City,2021,12,KIDNAPPING AND ABDUCTION,6
Mysuru City,2021,12,Karnataka State Local Act,3
Mysuru City,2021,12,MISCHIEF,1
Mysuru City,2021,12,MISSING PERSON,24
Mysuru City,2021,12,MOLESTATION,7
Mysuru City,2021,12,MOTOR VEHICLE ACCIDENTS FATAL,11
Mysuru City,2021,12,MOTOR VEHICLE ACCIDENTS NON-FATAL,58
Mysuru City,2021,12,MURDER,1
Mysuru City,2021,12,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,1
Mysuru City,2021,12,NEGLIGENT ACT,1
Mysuru City,2021,12,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),1
Mysuru City,2021,12,POCSO,2
Mysuru City,2021,12,RAPE,1
Mysuru City,2021,12,RIOTS,2
Mysuru City,2021,12,ROBBERY,6
Mysuru City,2021,12,SCHEDULED CASTE AND THE SCHEDULED TRIBES,1
Mysuru City,2021,12,SUICIDE,2
Mysuru City,2021,12,THEFT,46
Mysuru City,2021,12,WRONGFUL RESTRAINT/CONFINEMENT,3
Mysuru City,2021,2,ARMS ACT 1959,1
Mysuru City,2021,2,ATTEMPT TO MURDER,4
Mysuru City,2021,2,BURGLARY - DAY,1
Mysuru City,2021,2,BURGLARY - NIGHT,6
Mysuru City,2021,2,CASES OF HURT,23
Mysuru City,2021,2,CHEATING,13
Mysuru City,2021,2,CHILDREN ACT,1
Mysuru City,2021,2,COPY RIGHT ACT 1957,1
Mysuru City,2021,2,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",1
Mysuru City,2021,2,CRIMES RELATED TO WOMEN,4
Mysuru City,2021,2,CRIMINAL BREACH OF TRUST,3
Mysuru City,2021,2,CRIMINAL INTIMIDATION,3
Mysuru City,2021,2,CRIMINAL TRESPASS,2
Mysuru City,2021,2,CRUELTY BY HUSBAND,5
Mysuru City,2021,2,CYBER CRIME,10
Mysuru City,2021,2,DACOITY,1
Mysuru City,2021,2,DEATHS DUE TO RASHNESS/NEGLIGENCE,1
Mysuru City,2021,2,FORGERY,2
Mysuru City,2021,2,IMMORAL TRAFFIC,1
Mysuru City,2021,2,KARNATAKA POLICE ACT 1963,7
Mysuru City,2021,2,KIDNAPPING AND ABDUCTION,6
Mysuru City,2021,2,Karnataka State Local Act,3
Mysuru City,2021,2,MISSING PERSON,36
Mysuru City,2021,2,MOLESTATION,2
Mysuru City,2021,2,MOTOR VEHICLE ACCIDENTS FATAL,10
Mysuru City,2021,2,MOTOR VEHICLE ACCIDENTS NON-FATAL,47
Mysuru City,2021,2,MURDER,3
Mysuru City,2021,2,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,1
Mysuru City,2021,2,NEGLIGENT ACT,1
Mysuru City,2021,2,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),4
Mysuru City,2021,2,OFFENCES PROMOTING ENEMITY,1
Mysuru City,2021,2,POCSO,7
Mysuru City,2021,2,RIOTS,1
Mysuru City,2021,2,ROBBERY,7
Mysuru City,2021,2,SCHEDULED CASTE AND THE SCHEDULED TRIBES,3
Mysuru City,2021,2,SUICIDE,3
Mysuru City,2021,2,THEFT,46
Mysuru City,2021,2,UNNATURAL SEX,1
Mysuru City,2021,2,WRONGFUL RESTRAINT/CONFINEMENT,1
Mysuru City,2021,3,ARSON,2
Mysuru City,2021,3,ASSAULT OR USE OF CRIMINAL FORCE TO DISROBE WOMAN,1
Mysuru City,2021,3,ATTEMPT TO MURDER,6
Mysuru City,2021,3,Attempting to commit offences,1
Mysuru City,2021,3,BURGLARY - DAY,1
Mysuru City,2021,3,BURGLARY - NIGHT,10
Mysuru City,2021,3,CASES OF HURT,16
Mysuru City,2021,3,CHEATING,18
Mysuru City,2021,3,CHILDREN ACT,1
Mysuru City,2021,3,CONSUMER,1
Mysuru City,2021,3,CRIMES RELATED TO WOMEN,7
Mysuru City,2021,3,CRIMINAL BREACH OF TRUST,3
Mysuru City,2021,3,CRIMINAL INTIMIDATION,7
Mysuru City,2021,3,CRIMINAL TRESPASS,8
Mysuru City,2021,3,CRUELTY BY HUSBAND,1
Mysuru City,2021,3,CYBER CRIME,7
Mysuru City,2021,3,CrPC,2
Mysuru City,2021,3,DACOITY,1
Mysuru City,2021,3,DEATHS DUE TO RASHNESS/NEGLIGENCE,1
Mysuru City,2021,3,FORGERY,3
Mysuru City,2021,3,IMMORAL TRAFFIC,2
Mysuru City,2021,3,KARNATAKA POLICE ACT 1963,3
Mysuru City,2021,3,KIDNAPPING AND ABDUCTION,8
Mysuru City,2021,3,Karnataka State Local Act,2
Mysuru City,2021,3,MISSING PERSON,27
Mysuru City,2021,3,MOLESTATION,6
Mysuru City,2021,3,MOTOR VEHICLE ACCIDENTS FATAL,11
Mysuru City,2021,3,MOTOR VEHICLE ACCIDENTS NON-FATAL,53
Mysuru City,2021,3,MURDER,2
Mysuru City,2021,3,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,4
Mysuru City,2021,3,NEGLIGENT ACT,1
Mysuru City,2021,3,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),5
Mysuru City,2021,3,POCSO,3
Mysuru City,2021,3,PUBLIC SAFETY,2
Mysuru City,2021,3,RAPE,1
Mysuru City,2021,3,RIOTS,1
Mysuru City,2021,3,ROBBERY,7
Mysuru City,2021,3,SCHEDULED CASTE AND THE SCHEDULED TRIBES,1
Mysuru City,2021,3,THEFT,42
Mysuru City,2021,4,AFFRAY,1
Mysuru City,2021,4,ANIMAL,1
Mysuru City,2021,4,ARSON,1
Mysuru City,2021,4,ATTEMPT TO MURDER,8
Mysuru City,2021,4,BURGLARY - DAY,1
Mysuru City,2021,4,BURGLARY - NIGHT,1
Mysuru City,2021,4,CASES OF HURT,28
Mysuru City,2021,4,CHEATING,8
Mysuru City,2021,4,CRIMES RELATED TO WOMEN,6
Mysuru City,2021,4,CRIMINAL BREACH OF TRUST,3
Mysuru City,2021,4,CRIMINAL INTIMIDATION,2
Mysuru City,2021,4,CRIMINAL TRESPASS,2
Mysuru City,2021,4,CRUELTY BY HUSBAND,3
Mysuru City,2021,4,CYBER CRIME,5
Mysuru City,2021,4,DEATHS DUE TO RASHNESS/NEGLIGENCE,1
Mysuru City,2021,4,Disobedience to Order Promulgated by PublicServan,6
Mysuru City,2021,4,FORGERY,1
Mysuru City,2021,4,Human Trafficking,1
Mysuru City,2021,4,IMMORAL TRAFFIC,2
Mysuru City,2021,4,KARNATAKA POLICE ACT 1963,10
Mysuru City,2021,4,KIDNAPPING AND ABDUCTION,2
Mysuru City,2021,4,Karnataka State Local Act,25
Mysuru City,2021,4,MISSING PERSON,30
Mysuru City,2021,4,MOLESTATION,5
Mysuru City,2021,4,MOTOR VEHICLE ACCIDENTS FATAL,10
Mysuru City,2021,4,MOTOR VEHICLE ACCIDENTS NON-FATAL,31
Mysuru City,2021,4,MURDER,1
Mysuru City,2021,4,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,1
Mysuru City,2021,4,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),4
Mysuru City,2021,4,OFFICIAL SECURITY RELATED ACTS,3
Mysuru City,2021,4,POCSO,3
Mysuru City,2021,4,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,2
Mysuru City,2021,4,PUBLIC SAFETY,20
Mysuru City,2021,4,RIOTS,2
Mysuru City,2021,4,ROBBERY,5
Mysuru City,2021,4,SCHEDULED CASTE AND THE SCHEDULED TRIBES,1
Mysuru City,2021,4,THEFT,34
Mysuru City,2021,4,WRONGFUL RESTRAINT/CONFINEMENT,2
Mysuru City,2021,5,AFFRAY,2
Mysuru City,2021,5,ANIMAL,1
Mysuru City,2021,5,ATTEMPT TO MURDER,3
Mysuru City,2021,5,BURGLARY - DAY,3
Mysuru City,2021,5,BURGLARY - NIGHT,6
Mysuru City,2021,5,CASES OF HURT,20
Mysuru City,2021,5,CHEATING,7
Mysuru City,2021,5,CONSUMER,2
Mysuru City,2021,5,CRIMES RELATED TO WOMEN,2
Mysuru City,2021,5,CRIMINAL BREACH OF TRUST,1
Mysuru City,2021,5,CRIMINAL INTIMIDATION,1
Mysuru City,2021,5,CRIMINAL TRESPASS,3
Mysuru City,2021,5,CYBER CRIME,6
Mysuru City,2021,5,DOWRY DEATHS,1
Mysuru City,2021,5,Disobedience to Order Promulgated by PublicServan,4
Mysuru City,2021,5,FORGERY,1
Mysuru City,2021,5,IMMORAL TRAFFIC,2
Mysuru City,2021,5,INSULTING MODESTY OF WOMEN (EVE TEASING),1
Mysuru City,2021,5,KARNATAKA POLICE ACT 1963,8
Mysuru City,2021,5,KIDNAPPING AND ABDUCTION,1
Mysuru City,2021,5,Karnataka State Local Act,27
Mysuru City,2021,5,MISSING PERSON,14
Mysuru City,2021,5,MOLESTATION,2
Mysuru City,2021,5,MOTOR VEHICLE ACCIDENTS FATAL,13
Mysuru City,2021,5,MOTOR VEHICLE ACCIDENTS NON-FATAL,17
Mysuru City,2021,5,MURDER,1
Mysuru City,2021,5,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,1
Mysuru City,2021,5,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),2
Mysuru City,2021,5,PUBLIC SAFETY,1
Mysuru City,2021,5,ROBBERY,8
Mysuru City,2021,5,THEFT,27
Mysuru City,2021,6,ANIMAL,2
Mysuru City,2021,6,ATTEMPT TO MURDER,4
Mysuru City,2021,6,Attempting to commit offences,2
Mysuru City,2021,6,BURGLARY - NIGHT,6
Mysuru City,2021,6,CASES OF HURT,17
Mysuru City,2021,6,CHEATING,10
Mysuru City,2021,6,CHILDREN ACT,1
Mysuru City,2021,6,CONSUMER,1
Mysuru City,2021,6,CRIMES RELATED TO WOMEN,4
Mysuru City,2021,6,CRIMINAL BREACH OF TRUST,1
Mysuru City,2021,6,CRIMINAL TRESPASS,4
Mysuru City,2021,6,CRUELTY BY HUSBAND,2
Mysuru City,2021,6,CYBER CRIME,5
Mysuru City,2021,6,CrPC,1
Mysuru City,2021,6,Disobedience to Order Promulgated by PublicServan,10
Mysuru City,2021,6,KARNATAKA POLICE ACT 1963,11
Mysuru City,2021,6,KIDNAPPING AND ABDUCTION,6
Mysuru City,2021,6,Karnataka State Local Act,55
Mysuru City,2021,6,MISCHIEF,1
Mysuru City,2021,6,MISSING PERSON,19
Mysuru City,2021,6,MOLESTATION,3
Mysuru City,2021,6,MOTOR VEHICLE ACCIDENTS FATAL,7
Mysuru City,2021,6,MOTOR VEHICLE ACCIDENTS NON-FATAL,28
Mysuru City,2021,6,MURDER,1
Mysuru City,2021,6,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,1
Mysuru City,2021,6,POCSO,4
Mysuru City,2021,6,PUBLIC SAFETY,3
Mysuru City,2021,6,RAPE,2
Mysuru City,2021,6,RIOTS,2
Mysuru City,2021,6,ROBBERY,2
Mysuru City,2021,6,SCHEDULED CASTE AND THE SCHEDULED TRIBES,2
Mysuru City,2021,6,SUICIDE,1
Mysuru City,2021,6,THEFT,25
Mysuru City,2021,7,ANIMAL,4
Mysuru City,2021,7,ARSON,2
Mysuru City,2021,7,ATTEMPT TO MURDER,4
Mysuru City,2021,7,BURGLARY - DAY,5
Mysuru City,2021,7,BURGLARY - NIGHT,18
Mysuru City,2021,7,CASES OF HURT,20
Mysuru City,2021,7,CHEATING,11
Mysuru City,2021,7,CHILDREN ACT,2
Mysuru City,2021,7,CONSUMER,2
Mysuru City,2021,7,CRIMES RELATED TO WOMEN,10
Mysuru City,2021,7,CRIMINAL BREACH OF TRUST,3
Mysuru City,2021,7,CRIMINAL INTIMIDATION,3
Mysuru City,2021,7,CRIMINAL TRESPASS,4
Mysuru City,2021,7,CRUELTY BY HUSBAND,7
Mysuru City,2021,7,CYBER CRIME,4
Mysuru City,2021,7,FOREIGNER,1
Mysuru City,2021,7,FORGERY,1
Mysuru City,2021,7,IMMORAL TRAFFIC,1
Mysuru City,2021,7,KARNATAKA POLICE ACT 1963,6
Mysuru City,2021,7,KIDNAPPING AND ABDUCTION,3
Mysuru City,2021,7,Karnataka State Local Act,9
Mysuru City,2021,7,MISSING PERSON,23
Mysuru City,2021,7,MOLESTATION,5
Mysuru City,2021,7,MOTOR VEHICLE ACCIDENTS FATAL,7
Mysuru City,2021,7,MOTOR VEHICLE ACCIDENTS NON-FATAL,40
Mysuru City,2021,7,MURDER,1
Mysuru City,2021,7,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2
Mysuru City,2021,7,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),3
Mysuru City,2021,7,POCSO,4
Mysuru City,2021,7,PUBLIC SAFETY,2
Mysuru City,2021,7,RIOTS,1
Mysuru City,2021,7,ROBBERY,10
Mysuru City,2021,7,SCHEDULED CASTE AND THE SCHEDULED TRIBES,2
Mysuru City,2021,7,THEFT,34
Mysuru City,2021,8,AFFRAY,1
Mysuru City,2021,8,ANIMAL,1
Mysuru City,2021,8,ATTEMPT TO MURDER,4
Mysuru City,2021,8,BURGLARY - DAY,3
Mysuru City,2021,8,BURGLARY - NIGHT,12
Mysuru City,2021,8,CASES OF HURT,19
Mysuru City,2021,8,CHEATING,17
Mysuru City,2021,8,CHILDREN ACT,1
Mysuru City,2021,8,CRIMES RELATED TO WOMEN,9
Mysuru City,2021,8,CRIMINAL BREACH OF TRUST,3
Mysuru City,2021,8,CRIMINAL INTIMIDATION,1
Mysuru City,2021,8,CRIMINAL TRESPASS,4
Mysuru City,2021,8,CRUELTY BY HUSBAND,4
Mysuru City,2021,8,CYBER CRIME,3
Mysuru City,2021,8,CrPC,3
Mysuru City,2021,8,DACOITY,1
Mysuru City,2021,8,ESCAPE FROM LAWFUL CUSTODY AND RESISTANCE,1
Mysuru City,2021,8,FORGERY,2
Mysuru City,2021,8,IMMORAL TRAFFIC,2
Mysuru City,2021,8,KARNATAKA POLICE ACT 1963,6
Mysuru City,2021,8,KIDNAPPING AND ABDUCTION,6
Mysuru City,2021,8,Karnataka State Local Act,7
Mysuru City,2021,8,MISCHIEF,1
Mysuru City,2021,8,MISSING PERSON,31
Mysuru City,2021,8,MOLESTATION,8
Mysuru City,2021,8,MOTOR VEHICLE ACCIDENTS FATAL,10
Mysuru City,2021,8,MOTOR VEHICLE ACCIDENTS NON-FATAL,61
Mysuru City,2021,8,MURDER,6
Mysuru City,2021,8,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2
Mysuru City,2021,8,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),1
Mysuru City,2021,8,POCSO,2
Mysuru City,2021,8,PUBLIC SAFETY,1
Mysuru City,2021,8,RAPE,1
Mysuru City,2021,8,RIOTS,1
Mysuru City,2021,8,ROBBERY,9
Mysuru City,2021,8,SCHEDULED CASTE AND THE SCHEDULED TRIBES,2
Mysuru City,2021,8,THEFT,41
Mysuru City,2021,9,AFFRAY,2
Mysuru City,2021,9,ARMS ACT 1959,1
Mysuru City,2021,9,ATTEMPT TO MURDER,3
Mysuru City,2021,9,BURGLARY - DAY,1
Mysuru City,2021,9,BURGLARY - NIGHT,10
Mysuru City,2021,9,CASES OF HURT,22
Mysuru City,2021,9,CHEATING,11
Mysuru City,2021,9,COPY RIGHT ACT 1957,1
Mysuru City,2021,9,CRIMES RELATED TO WOMEN,9
Mysuru City,2021,9,CRIMINAL BREACH OF TRUST,3
Mysuru City,2021,9,CRIMINAL INTIMIDATION,1
Mysuru City,2021,9,CRIMINAL TRESPASS,3
Mysuru City,2021,9,CRUELTY BY HUSBAND,1
Mysuru City,2021,9,CYBER CRIME,10
Mysuru City,2021,9,DEATHS DUE TO RASHNESS/NEGLIGENCE,1
Mysuru City,2021,9,Disobedience to Order Promulgated by PublicServan,1
Mysuru City,2021,9,FORGERY,1
Mysuru City,2021,9,KARNATAKA POLICE ACT 1963,5
Mysuru City,2021,9,KIDNAPPING AND ABDUCTION,6
Mysuru City,2021,9,Karnataka State Local Act,4
Mysuru City,2021,9,MISSING PERSON,32
Mysuru City,2021,9,MOLESTATION,4
Mysuru City,2021,9,MOTOR VEHICLE ACCIDENTS FATAL,12
Mysuru City,2021,9,MOTOR VEHICLE ACCIDENTS NON-FATAL,40
Mysuru City,2021,9,MURDER,1
Mysuru City,2021,9,NEGLIGENT ACT,1
Mysuru City,2021,9,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),1
Mysuru City,2021,9,POCSO,2
Mysuru City,2021,9,PUBLIC SAFETY,5
Mysuru City,2021,9,RAPE,1
Mysuru City,2021,9,RIOTS,4
Mysuru City,2021,9,ROBBERY,4
Mysuru City,2021,9,SCHEDULED CASTE AND THE SCHEDULED TRIBES,2
Mysuru City,2021,9,SUICIDE,4
Mysuru City,2021,9,THEFT,42
Mysuru City,2021,9,WRONGFUL RESTRAINT/CONFINEMENT,1
Mysuru City,2022,1,AFFRAY,2
Mysuru City,2022,1,ANIMAL,1
Mysuru City,2022,1,ATTEMPT TO MURDER,8
Mysuru City,2022,1,BURGLARY - DAY,2
Mysuru City,2022,1,BURGLARY - NIGHT,7
Mysuru City,2022,1,CASES OF HURT,23
Mysuru City,2022,1,CHEATING,14
Mysuru City,2022,1,COMMUNAL / RELIGION,1
Mysuru City,2022,1,CRIMES RELATED TO WOMEN,6
Mysuru City,2022,1,CRIMINAL BREACH OF TRUST,4
Mysuru City,2022,1,CRIMINAL INTIMIDATION,2
Mysuru City,2022,1,CRIMINAL TRESPASS,4
Mysuru City,2022,1,CRUELTY BY HUSBAND,2
Mysuru City,2022,1,CYBER CRIME,28
Mysuru City,2022,1,FOREIGNER,1
Mysuru City,2022,1,FORGERY,5
Mysuru City,2022,1,KARNATAKA POLICE ACT 1963,2
Mysuru City,2022,1,KIDNAPPING AND ABDUCTION,5
Mysuru City,2022,1,Karnataka State Local Act,16
Mysuru City,2022,1,MISSING PERSON,33
Mysuru City,2022,1,MOLESTATION,4
Mysuru City,2022,1,MOTOR VEHICLE ACCIDENTS FATAL,23
Mysuru City,2022,1,MOTOR VEHICLE ACCIDENTS NON-FATAL,45
Mysuru City,2022,1,MURDER,2
Mysuru City,2022,1,POCSO,4
Mysuru City,2022,1,"POST & TELEGRAPH,TELEGRAPH WIRES(UNLAWFUL POSSESSION)ACT 1950",1
Mysuru City,2022,1,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,1
Mysuru City,2022,1,PUBLIC SAFETY,1
Mysuru City,2022,1,RAPE,1
Mysuru City,2022,1,ROBBERY,10
Mysuru City,2022,1,SCHEDULED CASTE AND THE SCHEDULED TRIBES,4
Mysuru City,2022,1,SUICIDE,1
Mysuru City,2022,1,THEFT,45
Mysuru City,2022,1,WRONGFUL RESTRAINT/CONFINEMENT,1
Mysuru City,2022,10,AFFRAY,1
Mysuru City,2022,10,ANIMAL,4
Mysuru City,2022,10,ATTEMPT TO MURDER,1
Mysuru City,2022,10,Attempting to commit offences,2
Mysuru City,2022,10,BURGLARY - NIGHT,10
Mysuru City,2022,10,CASES OF HURT,30
Mysuru City,2022,10,CHEATING,14
Mysuru City,2022,10,CHILDREN ACT,1
Mysuru City,2022,10,CONSUMER,1
Mysuru City,2022,10,CRIMES RELATED TO WOMEN,9
Mysuru City,2022,10,CRIMINAL BREACH OF TRUST,8
Mysuru City,2022,10,CRIMINAL INTIMIDATION,1
Mysuru City,2022,10,CRIMINAL TRESPASS,3
Mysuru City,2022,10,CRUELTY BY HUSBAND,2
Mysuru City,2022,10,CYBER CRIME,31
Mysuru City,2022,10,FORGERY,1
Mysuru City,2022,10,IMMORAL TRAFFIC,2
Mysuru City,2022,10,KARNATAKA POLICE ACT 1963,5
Mysuru City,2022,10,KIDNAPPING AND ABDUCTION,8
Mysuru City,2022,10,Karnataka State Local Act,1
Mysuru City,2022,10,MISSING PERSON,19
Mysuru City,2022,10,MOLESTATION,1
Mysuru City,2022,10,MOTOR VEHICLE ACCIDENTS FATAL,13
Mysuru City,2022,10,MOTOR VEHICLE ACCIDENTS NON-FATAL,61
Mysuru City,2022,10,MURDER,3
Mysuru City,2022,10,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,3
Mysuru City,2022,10,NEGLIGENT ACT,1
Mysuru City,2022,10,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),2
Mysuru City,2022,10,POCSO,3
Mysuru City,2022,10,ROBBERY,3
Mysuru City,2022,10,SCHEDULED CASTE AND THE SCHEDULED TRIBES,1
Mysuru City,2022,10,SUICIDE,2
Mysuru City,2022,10,THEFT,46
Mysuru City,2022,11,ANIMAL,3
Mysuru City,2022,11,ATTEMPT TO MURDER,5
Mysuru City,2022,11,Attempting to commit offences,1
Mysuru City,2022,11,BURGLARY - NIGHT,6
Mysuru City,2022,11,CASES OF HURT,20
Mysuru City,2022,11,CHEATING,18
Mysuru City,2022,11,CONSUMER,3
Mysuru City,2022,11,COUNTERFEITING,1
Mysuru City,2022,11,CRIMES RELATED TO WOMEN,10
Mysuru City,2022,11,CRIMINAL BREACH OF TRUST,4
Mysuru City,2022,11,CRIMINAL INTIMIDATION,5
Mysuru City,2022,11,CRIMINAL TRESPASS,6
Mysuru City,2022,11,CRUELTY BY HUSBAND,3
Mysuru City,2022,11,CYBER CRIME,26
Mysuru City,2022,11,Concealment of birth by secret disposal of Child,1
Mysuru City,2022,11,DOWRY DEATHS,1
Mysuru City,2022,11,ESCAPE FROM LAWFUL CUSTODY AND RESISTANCE,2
Mysuru City,2022,11,FORGERY,5
Mysuru City,2022,11,IMMORAL TRAFFIC,2
Mysuru City,2022,11,KARNATAKA POLICE ACT 1963,4
Mysuru City,2022,11,KIDNAPPING AND ABDUCTION,7
Mysuru City,2022,11,Karnataka State Local Act,1
Mysuru City,2022,11,MISCHIEF,1
Mysuru City,2022,11,MISSING PERSON,51
Mysuru City,2022,11,MOLESTATION,8
Mysuru City,2022,11,MOTOR VEHICLE ACCIDENTS FATAL,5
Mysuru City,2022,11,MOTOR VEHICLE ACCIDENTS NON-FATAL,56
Mysuru City,2022,11,MURDER,2
Mysuru City,2022,11,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,2
Mysuru City,2022,11,POCSO,8
Mysuru City,2022,11,RIOTS,1
Mysuru City,2022,11,ROBBERY,7
Mysuru City,2022,11,SCHEDULED CASTE AND THE SCHEDULED TRIBES,2
Mysuru City,2022,11,SUICIDE,2
Mysuru City,2022,11,THEFT,41
Mysuru City,2022,12,AFFRAY,1
Mysuru City,2022,12,ANIMAL,1
Mysuru City,2022,12,ARMS ACT 1959,1
Mysuru City,2022,12,ARSON,1
Mysuru City,2022,12,ATTEMPT TO MURDER,6
Mysuru City,2022,12,Attempting to commit offences,1
Mysuru City,2022,12,BURGLARY - NIGHT,7
Mysuru City,2022,12,CASES OF HURT,26
Mysuru City,2022,12,CHEATING,14
Mysuru City,2022,12,CHILDREN ACT,1
Mysuru City,2022,12,COMMUNAL / RELIGION,1
