lat,lng,geo_precision,year,count
17.46,77.42,station,2018,241
17.46,77.42,station,2019,153
17.46,77.42,station,2020,162
17.46,77.42,station,2021,155
17.46,77.42,station,2022,148
17.46,77.42,station,2023,99
17.46,77.46,point,2023,4
17.46,77.47,point,2023,1
17.46,77.48,point,2024,1
17.46,77.55,point,2023,1
17.46,77.58,point,2023,1
17.46,77.72,point,2024,1
17.46,77.73,point,2024,1
17.46,77.74,point,2023,1
17.47,76.35,point,2023,1
17.47,76.36,point,2024,1
17.47,76.4,point,2024,2
17.47,76.48,point,2023,1
17.47,76.53,point,2023,2
17.47,76.55,point,2023,1
17.47,76.64,point,2023,2
17.47,76.81,point,2020,1
17.47,76.87,point,2022,1
17.47,76.88,point,2019,1
17.47,76.88,point,2023,2
17.47,76.89,point,2022,1
17.47,76.91,point,2021,1
17.47,76.91,point,2022,1
17.47,76.94,point,2019,1
17.47,76.98,point,2019,1
17.47,77.02,point,2020,1
17.47,77.03,point,2019,1
17.47,77.2,point,2019,1
17.47,77.49,point,2023,1
17.47,77.58,point,2024,1
17.47,77.59,point,2023,1
17.47,77.61,point,2024,1
17.48,76.4,point,2023,1
17.48,76.64,point,2023,1
17.48,76.74,point,2023,1
17.48,76.8,point,2019,4
17.48,76.8,point,2020,3
17.48,76.8,point,2021,3
17.48,76.8,point,2022,4
17.48,76.8,point,2023,4
17.48,76.8,point,2024,2
17.48,76.81,point,2021,1
17.48,76.87,point,2020,1
17.48,76.87,point,2021,1
17.48,76.87,point,2022,2
17.48,76.87,point,2023,2
17.48,76.91,point,2019,1
17.48,76.92,point,2020,1
17.48,76.97,point,2019,2
17.48,76.97,point,2023,2
17.48,76.98,point,2019,1
17.48,77.0,point,2019,10
17.48,77.0,point,2020,2
17.48,77.04,point,2019,2
17.48,77.12,point,2019,4
17.48,77.12,point,2023,1
17.48,77.2,point,2019,1
17.48,77.34,point,2023,1
17.48,77.61,point,2023,1
17.48,77.63,point,2023,1
17.48,77.64,point,2024,1
17.49,75.56,point,2022,1
17.49,76.38,point,2024,1
17.49,76.45,point,2022,1
17.49,76.58,point,2023,2
17.49,76.64,point,2023,2
17.49,76.66,point,2023,1
17.49,76.92,point,2019,2
17.49,76.92,point,2023,2
17.49,76.93,point,2019,8
17.49,76.93,point,2020,1
17.49,76.93,point,2023,1
17.49,76.96,point,2019,1
17.49,77.0,point,2019,1
17.49,77.03,point,2019,3
17.49,77.03,point,2023,1
17.49,77.03,point,2024,2
17.49,77.09,point,2019,2
17.49,77.09,point,2023,1
17.49,77.1,point,2019,1
17.49,77.17,point,2019,1
17.49,77.2,point,2019,1
17.49,77.32,point,2024,1
17.49,77.4,point,2023,1
17.49,77.46,point,2023,2
17.49,77.63,point,2023,2
17.49,77.63,station,2016,11
17.49,77.63,station,2017,78
17.49,77.63,station,2018,73
17.49,77.63,station,2019,55
17.49,77.63,station,2020,43
17.49,77.63,station,2021,22
17.49,77.63,station,2022,11
17.49,77.63,station,2023,18
17.5,74.77,point,2024,1
17.5,75.76,point,2020,1
17.5,75.97,point,2023,1
17.5,76.37,point,2024,2
17.5,76.52,point,2024,1
17.5,76.54,point,2023,1
17.5,76.85,point,2019,1
17.5,76.86,point,2020,2
17.5,76.89,point,2020,1
17.5,76.91,point,2019,1
17.5,76.92,point,2019,1
17.5,76.93,point,2019,6
17.5,76.93,point,2023,2
17.5,76.95,point,2019,1
17.5,76.96,point,2019,1
17.5,76.97,point,2019,1
17.5,77.02,point,2019,1
17.5,77.03,point,2019,1
17.5,77.03,point,2020,3
17.5,77.07,point,2024,2
17.5,77.21,point,2020,1
17.5,77.21,point,2021,2
17.5,78.32,point,2017,1
17.5,78.38,point,2023,1
17.51,76.52,point,2023,1
17.51,76.62,point,2023,2
17.51,76.71,point,2019,1
17.51,76.71,point,2024,1
17.51,76.72,point,2023,2
17.51,76.72,station,2016,162
17.51,76.72,station,2017,160
17.51,76.72,station,2018,157
17.51,76.72,station,2019,174
17.51,76.72,station,2020,145
17.51,76.72,station,2021,122
17.51,76.72,station,2022,131
17.51,76.72,station,2023,85
17.51,76.85,point,2019,1
17.51,76.87,point,2020,1
17.51,76.9,point,2019,2
17.51,76.92,point,2019,1
17.51,76.93,point,2020,1
17.51,76.94,point,2019,15
17.51,76.94,point,2020,7
17.51,76.95,point,2019,1
17.51,77.12,point,2023,1
17.51,77.21,point,2019,2
17.51,77.22,point,2020,1
17.51,77.22,point,2023,1
17.51,77.46,point,2023,1
17.51,78.38,point,2023,1
17.51,78.4,point,2023,2
17.52,76.45,point,2024,1
17.52,76.51,point,2023,2
17.52,76.6,point,2024,1
17.52,76.61,point,2023,1
17.52,76.72,point,2023,1
17.52,76.88,point,2020,1
17.52,76.91,point,2019,1
17.52,76.92,point,2019,1
17.52,76.92,point,2020,3
17.52,76.93,point,2019,4
17.52,76.93,point,2020,2
17.52,76.94,point,2020,1
17.52,76.94,station,2016,133
17.52,76.94,station,2017,163
17.52,76.94,station,2018,113
17.52,76.94,station,2019,13
17.52,76.94,station,2020,76
17.52,76.94,station,2021,86
17.52,76.94,station,2022,105
17.52,76.94,station,2023,87
17.52,76.94,station,2024,1
17.52,76.95,point,2019,1
17.52,76.95,point,2023,21
17.52,76.95,point,2024,10
17.52,77.05,point,2023,1
17.52,77.1,point,2024,1
17.52,77.11,point,2019,2
17.52,77.11,point,2020,2
17.52,77.11,point,2021,1
17.52,77.16,point,2023,1
17.52,77.16,point,2024,2
17.52,77.17,point,2019,2
17.52,77.18,point,2019,6
17.52,77.18,point,2020,1
17.52,77.18,point,2021,2
17.52,77.18,point,2023,3
17.52,77.19,point,2019,1
17.52,77.23,point,2023,1
17.52,77.25,point,2024,1
17.52,77.27,point,2023,1
17.52,77.31,point,2024,2
17.52,77.53,point,2024,1
17.52,77.66,point,2023,3
17.52,78.56,point,2023,1
17.53,76.41,point,2023,1
17.53,76.42,point,2023,2
17.53,76.48,point,2023,1
17.53,76.49,point,2023,1
17.53,76.52,point,2023,1
17.53,76.52,point,2024,1
17.53,76.53,point,2023,1
17.53,76.55,point,2023,1
17.53,76.6,point,2023,3
17.53,76.6,point,2024,1
17.53,76.91,point,2019,1
17.53,76.91,point,2020,1
17.53,76.92,point,2019,1
17.53,76.94,point,2024,1
17.53,76.95,point,2019,1
17.53,76.97,point,2019,1
17.53,77.03,point,2021,2
17.53,77.07,point,2024,1
17.53,77.17,point,2019,1
17.53,77.26,point,2023,1
17.53,77.27,point,2023,1
17.53,77.28,point,2023,1
17.53,77.3,point,2023,1
17.53,77.31,point,2023,1
17.53,77.31,point,2024,1
17.53,77.32,point,2023,1
17.53,77.35,point,2024,1
17.53,77.38,point,2023,1
17.53,77.66,point,2023,1
17.54,76.42,point,2022,1
17.54,76.52,point,2020,1
17.54,76.55,point,2023,1
17.54,76.56,point,2023,2
17.54,76.57,point,2023,1
17.54,76.58,point,2023,2
17.54,76.58,point,2024,2
17.54,76.59,point,2024,1
17.54,76.88,point,2020,1
17.54,76.93,point,2019,2
17.54,76.93,point,2020,1
17.54,76.94,point,2019,1
17.54,76.94,point,2020,2
17.54,76.95,point,2019,2
17.54,76.96,point,2019,3
17.54,76.96,point,2020,2
17.54,77.01,point,2019,1
17.54,77.01,point,2020,1
17.54,77.02,point,2019,2
17.54,77.08,point,2023,1
17.54,77.08,point,2024,2
17.54,77.09,point,2020,1
17.54,77.09,point,2024,2
17.54,77.12,point,2023,2
17.54,77.12,point,2024,3
17.54,77.15,point,2019,2
17.54,77.24,point,2023,4
17.54,77.25,point,2023,1
17.54,77.27,point,2023,1
17.54,77.28,point,2024,1
17.54,77.31,point,2023,7
17.54,77.32,point,2024,2
17.54,77.41,point,2024,1
17.54,77.49,point,2023,1
17.54,77.52,point,2023,2
17.54,78.23,point,2024,1
17.55,76.25,point,2023,1
17.55,76.42,point,2023,1
17.55,76.45,point,2023,1
17.55,76.49,point,2023,1
17.55,76.52,point,2023,2
17.55,76.54,point,2024,1
17.55,76.56,point,2023,2
17.55,76.56,point,2024,4
17.55,76.59,point,2023,1
17.55,76.64,point,2023,1
17.55,76.95,point,2019,1
17.55,76.96,point,2019,3
17.55,76.96,point,2022,1
17.55,76.97,point,2019,1
17.55,77.01,point,2019,1
17.55,77.03,point,2021,1
17.55,77.08,point,2021,1
17.55,77.08,point,2023,2
17.55,77.12,point,2023,2
17.55,77.13,point,2024,1
17.55,77.18,point,2019,1
17.55,77.18,point,2024,1
17.55,77.26,point,2023,2
17.55,77.3,point,2023,2
17.55,77.3,point,2024,1
17.55,77.31,point,2016,1
17.55,77.5,point,2023,3
17.55,77.51,point,2023,1
17.56,75.34,point,2024,1
17.56,75.57,point,2019,1
17.56,76.12,point,2023,1
17.56,76.25,point,2024,1
17.56,76.37,point,2024,1
17.56,76.52,point,2023,1
17.56,76.55,point,2024,4
17.56,76.56,point,2022,2
17.56,76.56,point,2023,5
17.56,76.56,point,2024,25
17.56,76.56,station,2016,244
17.56,76.56,station,2017,244
17.56,76.56,station,2018,205
17.56,76.56,station,2019,225
17.56,76.56,station,2020,200
17.56,76.56,station,2021,182
17.56,76.56,station,2022,176
17.56,76.56,station,2023,193
17.56,76.57,point,2023,9
17.56,76.57,point,2024,4
17.56,76.63,point,2023,2
17.56,77.0,point,2019,1
17.56,77.06,point,2021,1
17.56,77.09,point,2023,2
17.56,77.1,point,2019,1
17.56,77.11,point,2019,2
17.56,77.12,point,2019,4
17.56,77.12,point,2020,1
17.56,77.12,point,2021,1
17.56,77.12,point,2023,1
17.56,77.21,point,2023,1
17.56,77.24,point,2023,1
17.56,77.24,point,2024,1
17.56,77.28,point,2023,1
17.56,77.29,point,2023,1
17.56,77.35,point,2023,2
17.56,77.43,point,2024,1
17.56,77.46,point,2024,1
17.56,77.52,point,2023,1
17.56,77.53,point,2023,1
17.56,77.55,point,2023,1
17.56,77.56,point,2023,1
17.57,76.24,point,2023,1
17.57,76.55,point,2023,1
17.57,76.56,point,2023,3
17.57,76.56,point,2024,4
17.57,76.57,point,2022,1
17.57,76.57,point,2023,7
17.57,76.57,point,2024,3
17.57,76.61,point,2023,1
17.57,76.76,point,2023,1
17.57,76.79,point,2024,1
17.57,76.88,point,2023,1
17.57,76.97,point,2019,4
17.57,76.97,point,2021,3
17.57,76.98,point,2019,2
17.57,76.98,point,2020,1
17.57,77.05,point,2020,1
17.57,77.05,point,2021,2
17.57,77.05,point,2023,1
17.57,77.1,point,2019,1
17.57,77.12,point,2019,1
17.57,77.12,point,2021,1
17.57,77.24,point,2024,1
17.57,77.26,point,2024,1
17.57,77.33,point,2016,1
17.57,77.33,point,2023,1
17.57,77.35,point,2024,1
17.57,77.39,point,2023,1
17.57,77.46,point,2024,1
17.57,77.47,point,2023,1
17.57,77.49,point,2024,1
17.57,77.53,point,2024,1
17.57,77.55,point,2024,1
17.57,77.56,point,2024,1
17.57,77.66,point,2024,2
17.58,75.39,point,2024,2
17.58,76.36,point,2023,1
17.58,76.36,point,2024,1
17.58,76.37,point,2023,1
17.58,76.55,point,2023,2
17.58,76.57,point,2023,1
17.58,76.57,point,2024,1
17.58,76.66,point,2023,3
17.58,76.76,point,2023,2
17.58,76.97,point,2019,1
17.58,76.98,point,2019,18
17.58,76.98,point,2020,7
17.58,76.98,point,2021,11
17.58,76.98,point,2023,50
17.58,76.98,point,2024,23
17.58,76.99,point,2019,6
17.58,76.99,point,2020,1
17.58,76.99,point,2021,4
17.58,76.99,station,2016,166
17.58,76.99,station,2017,148
17.58,76.99,station,2018,117
17.58,76.99,station,2019,16
17.58,76.99,station,2020,92
17.58,76.99,station,2021,51
17.58,76.99,station,2022,106
17.58,76.99,station,2023,84
17.58,77.0,point,2019,2
17.58,77.09,point,2024,1
17.58,77.15,point,2023,1
17.58,77.18,point,2019,1
17.58,77.19,point,2021,1
17.58,77.29,point,2023,2
17.58,77.44,point,2023,1
17.58,77.52,point,2024,1
17.59,76.36,point,2023,1
17.59,76.37,point,2022,1
17.59,76.37,point,2024,1
17.59,76.41,point,2022,1
17.59,76.41,point,2023,1
17.59,76.51,place,2016,1
17.59,76.51,place,2017,1
17.59,76.51,place,2018,3
17.59,76.51,place,2020,3
17.59,76.51,place,2022,1
17.59,76.51,place,2023,2
17.59,76.57,point,2023,1
17.59,76.6,point,2023,1
17.59,76.6,point,2024,1
17.59,76.97,point,2021,1
17.59,76.98,point,2019,1
17.59,76.98,point,2020,1
17.59,76.98,point,2021,1
17.59,76.99,point,2019,2
17.59,76.99,point,2021,4
17.59,77.0,point,2019,2
17.59,77.01,point,2021,1
17.59,77.01,point,2022,1
17.59,77.03,point,2021,1
17.59,77.19,point,2019,2
17.59,77.19,point,2021,2
17.59,77.25,point,2023,1
17.59,77.3,point,2023,1
17.59,77.31,point,2023,1
17.59,77.37,point,2024,1
17.59,77.38,point,2022,1
17.59,77.39,point,2022,1
17.59,77.39,point,2023,1
17.59,77.44,point,2023,2
17.59,77.46,point,2023,1
17.6,76.46,point,2023,1
17.6,76.55,point,2023,1
17.6,76.64,point,2023,1
17.6,76.77,point,2023,2
17.6,76.78,point,2023,2
17.6,76.89,point,2023,1
17.6,76.96,point,2023,1
17.6,77.42,point,2022,1
17.6,77.44,point,2023,1
17.61,76.54,point,2023,2
17.61,76.57,point,2023,1
17.61,76.62,point,2024,1
17.61,76.66,point,2023,2
17.61,76.68,point,2023,1
17.61,76.87,point,2023,1
17.61,76.89,point,2023,1
17.61,76.89,point,2024,1
17.61,76.92,point,2024,1
17.61,76.93,point,2021,1
17.61,76.96,point,2019,3
17.61,76.97,point,2024,1
17.61,77.0,point,2019,1
17.61,77.01,point,2019,3
17.61,77.01,point,2021,2
17.61,77.02,point,2021,2
17.61,77.03,point,2020,1
17.61,77.07,point,2021,1
17.61,77.11,point,2019,7
17.61,77.11,point,2021,6
17.61,77.15,point,2023,1
17.61,77.16,point,2019,1
17.61,77.17,point,2019,1
17.61,77.32,point,2020,3
17.61,77.32,point,2021,1
17.61,77.33,point,2022,1
17.61,77.34,point,2022,2
17.61,77.39,point,2023,1
17.61,77.41,point,2019,1
17.61,77.42,point,2019,1
17.61,77.42,point,2021,1
17.61,77.42,point,2022,4
17.61,77.42,point,2023,1
17.61,77.43,point,2022,2
17.61,77.48,point,2020,1
17.62,76.51,point,2023,1
17.62,76.51,point,2024,2
17.62,76.53,point,2024,1
17.62,76.57,point,2024,1
17.62,76.61,point,2024,2
17.62,76.67,point,2023,2
17.62,76.67,point,2024,1
17.62,76.84,point,2023,1
17.62,76.85,point,2023,3
17.62,76.87,point,2023,1
17.62,76.88,point,2023,1
17.62,76.91,point,2024,1
17.62,76.93,point,2021,1
17.62,76.93,point,2024,1
17.62,77.0,point,2020,1
17.62,77.0,point,2021,2
17.62,77.02,point,2019,2
17.62,77.05,point,2021,1
17.62,77.06,point,2019,10
17.62,77.06,point,2020,1
17.62,77.06,point,2021,2
17.62,77.08,point,2019,1
17.62,77.08,point,2020,1
17.62,77.08,point,2021,1
17.62,77.11,point,2021,1
17.62,77.29,point,2020,1
17.62,77.3,point,2024,1
17.62,77.32,point,2023,1
17.62,77.32,point,2024,1
17.62,77.35,point,2024,1
17.62,77.36,point,2022,1
17.62,77.38,point,2021,1
17.62,77.39,point,2021,1
17.63,75.91,point,2019,1
17.63,76.51,point,2023,1
17.63,76.51,point,2024,1
17.63,76.77,point,2023,1
17.63,76.82,point,2024,1
17.63,76.96,point,2023,1
17.63,77.02,point,2019,1
17.63,77.04,point,2021,1
17.63,77.1,point,2019,1
17.63,77.12,point,2019,2
17.63,77.12,point,2021,1
17.63,77.21,point,2020,1
17.63,77.25,point,2024,1
17.63,77.3,point,2023,1
17.63,77.3,point,2024,3
17.63,77.34,point,2021,1
17.63,77.36,point,2023,1
17.63,77.38,point,2019,6
17.63,77.38,point,2020,1
17.63,77.38,point,2021,2
17.63,77.38,point,2022,1
17.63,77.38,point,2023,2
17.63,77.38,point,2024,1
17.63,77.39,point,2019,6
17.63,77.39,point,2021,2
17.63,77.39,point,2022,1
17.63,77.39,point,2023,1
17.63,77.41,point,2019,1
17.63,77.41,point,2021,3
17.63,77.41,point,2022,1
17.63,77.42,point,2021,4
17.63,77.42,point,2022,1
17.63,77.42,point,2023,1
17.63,77.43,point,2021,1
17.63,77.43,point,2022,3
17.63,77.43,point,2023,1
17.64,76.22,point,2024,1
17.64,76.36,point,2023,1
17.64,76.47,point,2023,1
17.64,76.51,point,2024,1
17.64,76.71,point,2022,1
17.64,76.73,point,2019,1
17.64,76.74,point,2023,6
17.64,76.85,point,2022,1
17.64,76.85,point,2023,2
17.64,76.86,point,2023,1
17.64,76.94,point,2023,1
17.64,76.95,point,2023,1
17.64,76.96,point,2020,1
17.64,76.96,point,2021,1
17.64,76.96,point,2022,2
17.64,76.96,point,2023,1
17.64,76.96,point,2024,1
17.64,77.02,point,2019,2
17.64,77.03,point,2019,4
17.64,77.03,point,2021,1
17.64,77.04,point,2021,1
17.64,77.06,point,2020,1
17.64,77.07,point,2021,1
17.64,77.13,point,2019,1
17.64,77.13,point,2021,1
17.64,77.2,point,2022,1
17.64,77.24,point,2023,1
17.64,77.25,point,2020,2
17.64,77.26,point,2020,1
17.64,77.26,point,2022,1
17.64,77.27,point,2022,1
17.64,77.28,point,2023,1
17.64,77.3,point,2024,2
17.64,77.32,point,2019,3
17.64,77.32,point,2023,1
17.64,77.35,point,2022,1
17.64,77.38,point,2019,2
17.64,77.38,point,2020,1
17.64,77.38,point,2021,1
17.64,77.38,point,2022,1
17.64,77.38,point,2023,4
17.64,77.38,point,2024,4
17.64,77.39,point,2020,1
17.64,77.39,point,2021,3
17.64,77.39,point,2022,1
17.64,77.39,point,2023,1
17.64,77.4,point,2023,1
17.64,77.41,point,2023,2
17.64,77.42,point,2021,2
17.64,77.42,point,2022,1
17.64,77.53,point,2024,1
17.64,77.64,point,2022,1
17.65,76.12,point,2023,1
17.65,76.35,point,2023,2
17.65,76.35,point,2024,1
17.65,76.37,point,2023,2
17.65,76.54,point,2023,1
17.65,76.63,point,2024,1
17.65,76.74,point,2023,1
17.65,76.78,point,2019,1
17.65,76.78,point,2021,2
17.65,76.78,point,2022,2
17.65,76.85,point,2019,3
17.65,76.86,point,2019,1
17.65,76.86,point,2021,1
17.65,76.89,point,2019,1
17.65,76.91,point,2020,1
17.65,76.93,point,2021,1
17.65,77.04,point,2021,1
17.65,77.17,point,2022,1
17.65,77.17,point,2023,1
17.65,77.2,point,2020,1
17.65,77.21,point,2020,2
17.65,77.21,point,2023,1
17.65,77.21,point,2024,1
17.65,77.25,point,2019,1
17.65,77.25,point,2021,2
17.65,77.25,point,2023,3
17.65,77.3,point,2019,1
17.65,77.32,point,2020,1
17.65,77.32,point,2024,1
17.65,77.38,point,2019,1
17.65,77.38,point,2023,2
17.65,77.39,point,2019,1
17.65,77.39,point,2021,1
17.65,77.39,point,2023,3
17.65,77.4,point,2023,1
17.65,77.42,point,2021,1
17.65,77.42,point,2022,1
17.65,77.65,point,2024,1
17.66,75.9,point,2019,1
17.66,75.91,point,2024,1
17.66,76.58,point,2023,1
17.66,76.72,point,2022,1
17.66,76.72,point,2023,1
17.66,76.79,point,2019,1
17.66,76.81,point,2020,1
17.66,76.81,point,2021,1
17.66,76.81,point,2022,2
17.66,76.82,point,2020,1
17.66,76.82,point,2022,2
17.66,76.89,point,2019,3
17.66,76.89,point,2021,1
17.66,76.89,point,2022,1
17.66,76.9,point,2023,1
17.66,76.97,point,2019,1
17.66,76.97,point,2020,1
17.66,77.03,point,2021,1
17.66,77.06,point,2019,3
17.66,77.06,point,2020,2
17.66,77.06,point,2021,1
17.66,77.06,point,2023,1
17.66,77.09,point,2020,1
17.66,77.09,point,2021,2
17.66,77.15,point,2023,1
17.66,77.16,point,2020,1
17.66,77.17,point,2019,2
17.66,77.17,point,2020,3
17.66,77.17,point,2021,2
17.66,77.17,point,2022,1
17.66,77.18,point,2020,3
17.66,77.18,point,2022,1
17.66,77.2,point,2019,1
17.66,77.22,point,2020,1
17.66,77.24,point,2019,1
17.66,77.24,point,2024,1
17.66,77.25,point,2019,2
17.66,77.25,point,2020,1
17.66,77.25,point,2021,2
17.66,77.25,point,2022,1
17.66,77.27,point,2020,1
17.66,77.32,point,2019,1
17.66,77.32,point,2021,1
17.66,77.32,point,2022,1
17.66,77.32,point,2024,3
17.66,77.35,point,2021,8
17.66,77.35,point,2022,1
17.66,77.35,point,2023,2
17.66,77.36,point,2021,4
17.66,77.37,point,2019,2
17.66,77.37,point,2020,1
17.66,77.38,point,2019,2
17.66,77.38,point,2020,1
17.66,77.38,point,2021,2
17.66,77.38,point,2022,3
17.66,77.38,point,2023,4
17.66,77.38,point,2024,1
17.66,77.42,point,2021,3
17.66,77.42,point,2022,2
17.66,77.42,point,2023,2
17.66,77.42,station,2016,131
17.66,77.42,station,2017,136
17.66,77.42,station,2018,82
17.66,77.42,station,2019,28
17.66,77.42,station,2020,48
17.66,77.42,station,2021,13
17.66,77.42,station,2022,20
17.66,77.42,station,2023,31
17.66,77.43,point,2019,2
17.66,77.43,point,2020,1
17.66,77.43,point,2023,3
17.66,77.43,point,2024,1
17.66,77.49,point,2023,2
17.66,77.49,point,2024,1
17.66,77.57,point,2024,1
17.67,76.58,point,2023,1
17.67,76.66,point,2023,2
17.67,76.69,point,2023,1
17.67,76.7,point,2020,1
17.67,76.7,point,2021,1
17.67,76.7,point,2023,1
17.67,76.7,point,2024,1
17.67,76.74,point,2022,1
17.67,76.81,point,2022,1
17.67,76.9,point,2022,1
17.67,76.93,point,2022,1
17.67,76.94,point,2021,1
17.67,76.96,point,2023,1
17.67,77.0,point,2019,1
17.67,77.06,point,2019,1
17.67,77.06,point,2021,1
17.67,77.07,point,2019,3
17.67,77.07,point,2020,2
17.67,77.07,point,2022,3
17.67,77.09,point,2021,1
17.67,77.09,point,2023,1
17.67,77.12,point,2020,1
17.67,77.12,point,2021,1
17.67,77.15,point,2019,1
17.67,77.15,point,2020,1
17.67,77.16,point,2022,1
17.67,77.19,point,2021,1
17.67,77.2,point,2020,1
17.67,77.24,point,2020,1
17.67,77.24,point,2023,1
17.67,77.26,point,2019,1
17.67,77.26,point,2020,2
17.67,77.26,point,2021,5
17.67,77.26,point,2022,3
17.67,77.27,point,2019,2
17.67,77.27,point,2020,1
17.67,77.27,point,2021,3
17.67,77.28,point,2023,1
17.67,77.34,point,2023,2
17.67,77.38,point,2020,1
17.67,77.38,point,2021,1
17.67,77.38,point,2023,2
17.67,77.42,point,2021,1
17.67,77.42,point,2022,1
17.67,77.43,point,2019,1
17.67,77.43,point,2020,2
17.67,77.43,point,2021,3
17.67,77.43,point,2022,1
17.67,77.43,point,2023,6
17.67,77.43,point,2024,1
17.68,76.56,point,2023,1
17.68,76.57,point,2019,1
17.68,76.58,point,2023,2
17.68,76.62,point,2023,1
17.68,76.68,point,2024,1
17.68,76.73,point,2022,1
17.68,76.73,point,2023,1
17.68,76.74,point,2019,1
17.68,76.74,point,2022,3
17.68,76.74,point,2023,4
17.68,76.75,point,2019,1
17.68,76.75,point,2021,3
17.68,76.75,point,2022,1
17.68,76.78,point,2019,1
17.68,76.79,point,2019,1
17.68,76.79,point,2021,3
17.68,76.79,point,2022,1
17.68,76.8,point,2019,2
17.68,76.8,point,2021,1
17.68,76.8,point,2022,2
17.68,76.8,point,2023,2
17.68,76.81,point,2019,4
17.68,76.81,point,2021,9
17.68,76.81,point,2022,4
17.68,76.81,point,2023,3
17.68,76.81,point,2024,2
17.68,76.84,point,2021,1
17.68,76.86,point,2019,1
17.68,76.86,point,2021,2
17.68,76.9,point,2019,2
17.68,76.9,point,2020,1
17.68,76.9,point,2022,2
17.68,76.94,point,2022,1
17.68,76.95,point,2022,2
17.68,77.04,point,2022,1
17.68,77.05,point,2019,3
17.68,77.06,point,2020,1
17.68,77.07,point,2019,7
17.68,77.07,point,2020,3
17.68,77.07,point,2021,4
17.68,77.07,point,2022,7
17.68,77.07,point,2023,1
17.68,77.1,point,2020,1
17.68,77.15,point,2019,2
17.68,77.15,point,2021,2
17.68,77.15,point,2022,3
17.68,77.15,point,2023,7
17.68,77.16,point,2019,2
17.68,77.16,point,2020,1
17.68,77.16,point,2021,1
17.68,77.16,point,2022,3
17.68,77.17,point,2019,2
17.68,77.17,point,2020,2
17.68,77.17,point,2021,1
17.68,77.17,point,2022,1
17.68,77.17,point,2023,4
17.68,77.18,point,2019,5
17.68,77.18,point,2020,4
17.68,77.18,point,2021,1
17.68,77.18,point,2022,1
17.68,77.18,point,2023,4
17.68,77.19,point,2021,2
17.68,77.2,point,2019,3
17.68,77.2,point,2020,1
17.68,77.21,point,2022,1
17.68,77.22,point,2020,1
17.68,77.23,point,2023,1
17.68,77.26,point,2020,2
17.68,77.26,point,2021,4
17.68,77.26,point,2022,2
17.68,77.26,point,2023,3
17.68,77.27,point,2021,1
17.68,77.29,point,2021,1
17.68,77.29,point,2023,2
17.68,77.31,point,2019,10
17.68,77.31,point,2020,1
17.68,77.31,point,2023,3
17.68,77.31,point,2024,3
17.68,77.32,point,2019,7
17.68,77.32,point,2020,1
17.68,77.32,point,2021,1
17.68,77.32,point,2023,1
17.68,77.69,point,2023,1
17.69,76.52,point,2023,1
17.69,76.52,point,2024,1
17.69,76.57,point,2023,1
17.69,76.58,point,2023,1
17.69,76.74,point,2021,1
17.69,76.78,point,2021,1
17.69,76.81,point,2023,2
17.69,76.85,point,2019,1
17.69,76.85,point,2021,1
17.69,76.9,point,2019,2
17.69,76.9,point,2022,1
17.69,76.91,point,2021,1
17.69,76.93,point,2019,1
17.69,76.96,point,2019,1
17.69,76.99,point,2019,2
17.69,77.01,point,2022,1
17.69,77.02,point,2020,1
17.69,77.03,point,2022,1
17.69,77.07,point,2020,1
17.69,77.1,point,2023,1
17.69,77.12,point,2023,1
17.69,77.14,point,2019,1
17.69,77.15,point,2019,4
17.69,77.15,point,2020,1
17.69,77.15,point,2022,5
17.69,77.16,point,2022,1
17.69,77.18,point,2022,1
17.69,77.19,point,2019,1
17.69,77.19,point,2021,5
17.69,77.2,point,2019,4
17.69,77.2,point,2022,1
17.69,77.21,point,2019,6
17.69,77.21,point,2020,1
17.69,77.21,point,2021,1
17.69,77.21,point,2022,3
17.69,77.21,point,2023,6
17.69,77.21,point,2024,1
17.69,77.21,station,2016,206
17.69,77.21,station,2017,232
17.69,77.21,station,2018,183
17.69,77.21,station,2019,38
17.69,77.21,station,2020,88
17.69,77.21,station,2021,90
17.69,77.21,station,2022,67
17.69,77.21,station,2023,72
17.69,77.22,point,2020,1
17.69,77.22,point,2021,3
17.69,77.31,point,2023,2
17.69,77.32,point,2021,1
17.69,77.32,point,2023,1
17.69,77.36,point,2024,2
17.69,77.38,point,2022,2
17.69,77.44,point,2019,3
17.69,77.44,point,2020,2
17.69,77.44,point,2023,4
17.69,77.44,point,2024,1
17.69,77.45,point,2023,3
17.7,76.47,point,2024,1
17.7,76.58,point,2023,1
17.7,76.77,point,2019,4
17.7,76.77,point,2021,3
17.7,76.77,point,2024,1
17.7,76.81,point,2021,1
17.7,76.81,point,2023,2
17.7,76.86,point,2019,11
17.7,76.86,point,2021,2
17.7,76.87,point,2021,1
17.7,76.89,point,2021,4
17.7,76.97,point,2019,2
17.7,76.97,point,2020,1
17.7,76.97,point,2021,1
17.7,76.97,point,2022,1
17.7,77.01,point,2019,2
17.7,77.01,point,2022,1
17.7,77.07,point,2019,4
17.7,77.07,point,2020,2
17.7,77.08,point,2024,1
17.7,77.11,point,2021,1
17.7,77.11,point,2023,2
17.7,77.17,point,2020,2
17.7,77.2,point,2021,1
17.7,77.2,point,2022,2
17.7,77.21,point,2019,16
17.7,77.21,point,2020,1
17.7,77.21,point,2021,3
17.7,77.21,point,2022,7
17.7,77.21,point,2023,9
17.7,77.21,point,2024,1
