lat,lng,count,density,cluster_id,geo_precision,year
15.67,75.56,1,47.78,-1,point,2021
15.67,75.57,10,51.93,-1,point,2019
15.67,75.57,7,51.93,-1,point,2020
15.67,75.57,11,51.93,-1,point,2021
15.67,75.57,4,51.93,-1,point,2022
15.67,75.57,4,51.93,-1,point,2023
15.67,75.58,1,45.0,-1,point,2020
15.67,75.58,2,45.0,-1,point,2022
15.67,75.6,1,20.2,-1,point,2019
15.67,75.6,1,20.2,-1,point,2023
15.67,75.61,1,14.88,-1,point,2021
15.67,75.63,1,18.15,-1,point,2020
15.67,75.63,3,18.15,-1,point,2021
15.67,75.63,4,18.15,-1,point,2022
15.67,75.63,1,18.15,-1,point,2023
15.67,75.64,1,23.66,-1,point,2023
15.67,75.65,1,31.1,-1,point,2019
15.67,75.67,1,41.94,-1,point,2022
15.67,75.67,2,41.94,-1,point,2023
15.67,75.67,2,41.94,-1,point,2024
15.67,75.74,1,611.83,328,point,2019
15.67,75.74,1,611.83,328,point,2020
15.67,75.74,1,611.83,328,point,2021
15.67,75.74,2,611.83,328,point,2023
15.67,75.75,1,527.49,328,point,2022
15.67,75.85,1,28.7,-1,point,2021
15.67,75.86,3,33.31,-1,point,2021
15.67,75.87,2,32.29,-1,point,2019
15.67,75.87,1,32.29,-1,point,2021
15.67,75.89,1,19.14,-1,point,2019
15.67,75.92,2,13.36,-1,point,2019
15.67,75.98,1,25.4,-1,point,2019
15.67,75.99,2,29.18,-1,point,2023
15.67,76.0,4,29.18,-1,point,2019
15.67,76.0,2,29.18,-1,point,2020
15.67,76.0,2,29.18,-1,point,2021
15.67,76.0,1,29.18,-1,point,2022
15.67,76.0,1,29.18,-1,point,2023
15.67,76.01,1,24.67,-1,point,2023
15.67,76.05,1,8.86,-1,point,2020
15.67,76.06,1,8.12,-1,point,2023
15.67,76.08,1,9.36,-1,point,2023
15.67,76.09,1,10.63,-1,point,2020
15.67,76.09,1,10.63,-1,point,2021
15.67,76.11,2,11.48,-1,point,2019
15.67,76.15,1,12.78,-1,point,2023
15.67,76.16,1,13.71,-1,point,2019
15.67,76.18,1,16.02,-1,point,2019
15.67,76.18,1,16.02,-1,point,2024
15.67,76.21,2,27.05,-1,point,2019
15.67,76.21,1,27.05,-1,point,2020
15.67,76.21,1,27.05,-1,point,2021
15.67,76.27,1,8.93,-1,point,2019
15.67,76.34,2,15.5,-1,point,2019
15.67,76.34,1,15.5,-1,point,2020
15.67,76.34,1,15.5,-1,point,2021
15.67,76.38,1,44.66,-1,point,2023
15.67,76.48,1,15.35,-1,point,2020
15.67,76.48,1,15.35,-1,point,2021
15.67,76.49,1,16.09,-1,point,2022
15.67,76.5,1,17.31,-1,point,2019
15.67,76.52,1,27.23,-1,point,2019
15.67,76.53,1,33.11,-1,point,2021
15.67,76.53,1,33.11,-1,point,2022
15.67,76.54,2,34.69,-1,point,2022
15.67,76.63,1,40.07,-1,point,2019
15.67,76.63,1,40.07,-1,point,2020
15.67,76.63,2,40.07,-1,point,2022
15.67,76.64,2,54.38,-1,point,2019
15.67,76.64,1,54.38,-1,point,2020
15.67,76.64,1,54.38,-1,point,2021
15.67,76.65,7,63.31,-1,point,2019
15.67,76.68,5,47.11,-1,point,2019
15.67,76.68,4,47.11,-1,point,2021
15.67,76.7,1,35.28,-1,point,2019
15.67,76.71,1,29.18,-1,point,2020
15.67,76.71,2,29.18,-1,point,2021
15.67,76.71,1,29.18,-1,point,2023
15.67,76.75,1,15.39,-1,point,2019
15.67,76.75,1,15.39,-1,point,2021
15.67,76.77,5,19.17,-1,point,2019
15.67,76.77,1,19.17,-1,point,2023
15.67,76.83,1,6.07,-1,point,2021
15.67,76.83,1,6.07,-1,point,2023
15.67,76.87,9,182.13,-1,point,2021
15.67,76.89,1,514.84,326,point,2024
15.67,76.9,1,583.96,326,point,2024
15.67,76.93,1,160.64,326,point,2023
15.67,76.97,1,2.55,-1,point,2024
15.67,77.08,1,1.64,-1,point,2024
15.68,74.19,1,4.93,-1,point,2019
15.68,74.28,1,9.12,-1,point,2020
15.68,74.28,1,9.12,-1,point,2022
15.68,74.35,1,26.93,-1,point,2022
15.68,74.42,1,12.77,-1,point,2021
15.68,74.46,2,31.23,-1,point,2020
15.68,74.46,1,31.23,-1,point,2021
15.68,74.46,1,31.23,-1,point,2022
15.68,74.49,1,185.45,325,point,2022
15.68,74.5,2,247.84,325,point,2019
15.68,74.5,2,247.84,325,point,2020
15.68,74.5,1,247.84,325,point,2021
15.68,74.5,1,247.84,325,point,2022
15.68,74.5,1,247.84,325,point,2023
15.68,74.51,3,264.97,325,point,2021
15.68,74.51,1,264.97,325,point,2022
15.68,74.53,1,155.25,325,point,2019
15.68,74.53,1,155.25,325,point,2022
15.68,74.54,1,93.12,-1,point,2021
15.68,74.54,1,93.12,-1,point,2024
15.68,74.56,1,38.29,-1,point,2022
15.68,74.59,1,50.16,-1,point,2019
15.68,74.59,1,50.16,-1,point,2021
15.68,74.59,3,50.16,-1,point,2022
15.68,74.6,1,57.81,-1,point,2019
15.68,74.6,3,57.81,-1,point,2021
15.68,74.6,2,57.81,-1,point,2022
15.68,74.6,1,57.81,-1,point,2023
15.68,74.62,1,65.16,-1,point,2019
15.68,74.62,1,65.16,-1,point,2020
15.68,74.63,1,61.57,-1,point,2024
15.68,74.71,1,85.01,-1,point,2024
15.68,74.72,6,88.9,-1,point,2019
15.68,74.72,4,88.9,-1,point,2021
15.68,74.72,3,88.9,-1,point,2022
15.68,74.72,5,88.9,-1,point,2023
15.68,74.72,3,88.9,-1,point,2024
15.68,74.73,2,82.71,-1,point,2019
15.68,74.73,2,82.71,-1,point,2021
15.68,74.73,1,82.71,-1,point,2022
15.68,74.73,4,82.71,-1,point,2023
15.68,74.74,1,68.34,-1,point,2021
15.68,74.81,1,33.3,-1,point,2019
15.68,74.81,1,33.3,-1,point,2021
15.68,74.81,4,33.3,-1,point,2022
15.68,74.81,1,33.3,-1,point,2023
15.68,74.85,7,63.78,-1,point,2019
15.68,74.85,5,63.78,-1,point,2020
15.68,74.85,7,63.78,-1,point,2021
15.68,74.85,3,63.78,-1,point,2022
15.68,74.85,3,63.78,-1,point,2023
15.68,74.89,1,42.3,-1,point,2020
15.68,74.92,1,96.72,327,point,2023
15.68,74.93,1,169.86,327,point,2021
15.68,74.94,1,290.87,327,point,2022
15.68,74.95,1,420.65,327,point,2024
15.68,74.96,7,478.62,327,point,2019
15.68,74.96,2,478.62,327,point,2020
15.68,74.96,2,478.62,327,point,2021
15.68,74.96,4,478.62,327,point,2022
15.68,74.96,4,478.62,327,point,2023
15.68,74.96,103,478.62,327,station,2016
15.68,74.96,101,478.62,327,station,2017
15.68,74.96,108,478.62,327,station,2018
15.68,74.96,9,478.62,327,station,2019
15.68,74.96,50,478.62,327,station,2020
15.68,74.96,7,478.62,327,station,2022
15.68,74.96,36,478.62,327,station,2023
15.68,74.97,2,418.2,327,point,2019
15.68,74.97,1,418.2,327,point,2020
15.68,74.97,2,418.2,327,point,2021
15.68,74.97,3,418.2,327,point,2022
15.68,74.97,2,418.2,327,point,2023
15.68,74.97,1,418.2,327,point,2024
15.68,75.09,1,13.98,-1,point,2019
15.68,75.09,1,13.98,-1,point,2021
15.68,75.09,1,13.98,-1,point,2022
15.68,75.17,1,8.07,-1,point,2023
15.68,75.24,1,27.76,-1,point,2019
15.68,75.24,4,27.76,-1,point,2020
15.68,75.24,8,27.76,-1,point,2021
15.68,75.24,5,27.76,-1,point,2022
15.68,75.24,1,27.76,-1,point,2023
15.68,75.33,2,28.17,-1,point,2019
15.68,75.33,2,28.17,-1,point,2020
15.68,75.33,1,28.17,-1,point,2023
15.68,75.34,2,37.25,-1,point,2021
15.68,75.34,1,37.25,-1,point,2022
15.68,75.35,5,46.84,-1,point,2019
15.68,75.35,2,46.84,-1,point,2020
15.68,75.35,6,46.84,-1,point,2021
15.68,75.35,1,46.84,-1,point,2022
15.68,75.35,2,46.84,-1,point,2023
15.68,75.36,1,79.48,-1,point,2022
15.68,75.37,1,109.7,329,point,2019
15.68,75.37,1,109.7,329,point,2020
15.68,75.37,1,109.7,329,point,2021
15.68,75.37,1,109.7,329,point,2022
15.68,75.37,6,109.7,329,point,2023
15.68,75.38,1,136.22,329,point,2021
15.68,75.41,1,89.33,-1,point,2020
15.68,75.43,1,30.24,-1,point,2021
15.68,75.44,2,30.5,-1,point,2019
15.68,75.44,3,30.5,-1,point,2020
15.68,75.44,2,30.5,-1,point,2021
15.68,75.47,1,26.42,-1,point,2021
15.68,75.48,1,20.17,-1,point,2019
15.68,75.55,1,34.11,-1,point,2021
15.68,75.56,1,44.78,-1,point,2020
15.68,75.57,1,48.36,-1,point,2022
15.68,75.61,1,13.98,-1,point,2022
15.68,75.66,2,31.59,-1,point,2019
15.68,75.66,2,31.59,-1,point,2021
15.68,75.66,1,31.59,-1,point,2022
15.68,75.67,4,32.66,-1,point,2020
15.68,75.67,1,32.66,-1,point,2021
15.68,75.67,1,32.66,-1,point,2022
15.68,75.67,1,32.66,-1,point,2023
15.68,75.68,1,29.92,-1,point,2023
15.68,75.7,1,122.79,328,point,2023
15.68,75.74,1,986.85,328,point,2021
15.68,75.74,1,986.85,328,point,2023
15.68,75.75,2,848.45,328,point,2022
15.68,75.75,1,848.45,328,point,2023
15.68,75.82,1,13.01,-1,point,2024
15.68,75.85,1,26.38,-1,point,2020
15.68,75.85,1,26.38,-1,point,2022
15.68,75.87,1,28.04,-1,point,2022
15.68,75.92,2,17.33,-1,point,2019
15.68,75.92,2,17.33,-1,point,2021
15.68,75.95,1,21.09,-1,point,2019
15.68,75.95,1,21.09,-1,point,2021
15.68,75.99,1,30.21,-1,point,2020
15.68,75.99,2,30.21,-1,point,2021
15.68,76.03,1,12.51,-1,point,2019
15.68,76.12,1,11.17,-1,point,2021
15.68,76.14,1,11.46,-1,point,2024
15.68,76.16,1,15.08,-1,point,2020
15.68,76.16,1,15.08,-1,point,2021
15.68,76.16,1,15.08,-1,point,2023
15.68,76.2,1,29.24,-1,point,2021
15.68,76.21,7,30.56,-1,point,2019
15.68,76.21,1,30.56,-1,point,2020
15.68,76.21,1,30.56,-1,point,2021
15.68,76.39,1,36.27,-1,point,2023
15.68,76.42,1,23.58,-1,point,2022
15.68,76.43,1,21.25,-1,point,2023
15.68,76.48,1,17.44,-1,point,2022
15.68,76.48,1,17.44,-1,point,2023
15.68,76.52,3,23.79,-1,point,2019
15.68,76.52,1,23.79,-1,point,2022
15.68,76.53,1,26.06,-1,point,2019
15.68,76.53,1,26.06,-1,point,2021
15.68,76.53,1,26.06,-1,point,2023
15.68,76.54,1,24.88,-1,point,2022
15.68,76.55,1,20.44,-1,point,2021
15.68,76.6,1,12.04,-1,point,2019
15.68,76.6,1,12.04,-1,point,2020
15.68,76.6,2,12.04,-1,point,2021
15.68,76.65,2,53.96,-1,point,2019
15.68,76.65,4,53.96,-1,point,2020
15.68,76.65,4,53.96,-1,point,2021
15.68,76.65,1,53.96,-1,point,2022
15.68,76.68,1,39.4,-1,point,2021
15.68,76.71,1,28.86,-1,point,2024
15.68,76.74,1,21.37,-1,point,2019
15.68,76.77,1,24.8,-1,point,2019
15.68,76.77,2,24.8,-1,point,2021
15.68,76.77,1,24.8,-1,point,2023
15.68,76.78,1,23.15,-1,point,2019
15.68,76.78,1,23.15,-1,point,2021
15.68,76.78,1,23.15,-1,point,2024
15.68,76.8,2,15.86,-1,point,2023
15.68,76.8,1,15.86,-1,point,2024
15.68,76.81,1,11.98,-1,point,2023
15.68,76.87,1,76.58,-1,point,2019
15.68,76.87,1,76.58,-1,point,2020
15.68,76.87,2,76.58,-1,point,2021
15.68,76.87,1,76.58,-1,point,2023
15.68,76.87,1,76.58,-1,point,2024
15.68,76.91,1,180.47,326,point,2024
15.69,74.19,1,5.31,-1,point,2019
15.69,74.26,1,6.56,-1,point,2021
15.69,74.26,1,6.56,-1,point,2022
15.69,74.29,1,14.33,-1,point,2020
15.69,74.29,1,14.33,-1,point,2021
15.69,74.3,1,17.85,-1,point,2019
15.69,74.3,2,17.85,-1,point,2022
15.69,74.31,1,20.79,-1,point,2019
15.69,74.31,4,20.79,-1,point,2022
15.69,74.33,4,26.14,-1,point,2019
15.69,74.33,4,26.14,-1,point,2021
15.69,74.33,3,26.14,-1,point,2022
15.69,74.35,1,34.43,-1,point,2019
15.69,74.35,1,34.43,-1,point,2020
15.69,74.35,1,34.43,-1,point,2022
15.69,74.36,1,39.35,-1,point,2019
15.69,74.36,2,39.35,-1,point,2020
15.69,74.36,2,39.35,-1,point,2021
15.69,74.36,2,39.35,-1,point,2022
15.69,74.36,1,39.35,-1,point,2023
15.69,74.37,2,42.21,-1,point,2019
15.69,74.37,2,42.21,-1,point,2020
15.69,74.37,5,42.21,-1,point,2022
15.69,74.37,2,42.21,-1,point,2023
15.69,74.38,1,41.05,-1,point,2020
15.69,74.38,4,41.05,-1,point,2022
15.69,74.4,1,28.08,-1,point,2020
15.69,74.4,3,28.08,-1,point,2021
15.69,74.4,2,28.08,-1,point,2022
15.69,74.42,1,14.35,-1,point,2021
15.69,74.44,1,12.29,-1,point,2022
15.69,74.46,1,26.57,-1,point,2023
15.69,74.47,1,39.54,-1,point,2020
15.69,74.47,1,39.54,-1,point,2021
15.69,74.49,1,96.65,-1,point,2021
15.69,74.49,1,96.65,-1,point,2022
15.69,74.5,9,117.46,-1,point,2019
15.69,74.5,2,117.46,-1,point,2020
15.69,74.5,5,117.46,-1,point,2021
15.69,74.5,1,117.46,-1,point,2022
15.69,74.5,3,117.46,-1,point,2023
15.69,74.51,1,119.0,-1,point,2020
15.69,74.51,1,119.0,-1,point,2021
15.69,74.52,1,100.82,-1,point,2020
15.69,74.52,1,100.82,-1,point,2022
15.69,74.54,2,44.02,-1,point,2021
15.69,74.54,1,44.02,-1,point,2022
15.69,74.54,1,44.02,-1,point,2023
15.69,74.55,1,39.71,-1,point,2021
15.69,74.56,2,36.82,-1,point,2019
15.69,74.56,3,36.82,-1,point,2021
15.69,74.56,1,36.82,-1,point,2022
15.69,74.56,4,36.82,-1,point,2023
15.69,74.61,1,66.41,-1,point,2019
15.69,74.61,2,66.41,-1,point,2021
15.69,74.62,4,70.53,-1,point,2019
15.69,74.62,1,70.53,-1,point,2020
15.69,74.62,3,70.53,-1,point,2021
15.69,74.62,2,70.53,-1,point,2022
15.69,74.62,5,70.53,-1,point,2023
15.69,74.63,1,66.16,-1,point,2021
15.69,74.63,1,66.16,-1,point,2022
15.69,74.64,3,56.22,-1,point,2020
15.69,74.64,1,56.22,-1,point,2021
15.69,74.64,1,56.22,-1,point,2022
15.69,74.64,1,56.22,-1,point,2023
15.69,74.65,1,45.13,-1,point,2022
15.69,74.66,1,39.01,-1,point,2019
15.69,74.66,1,39.01,-1,point,2021
15.69,74.66,1,39.01,-1,point,2022
15.69,74.67,1,40.24,-1,point,2020
15.69,74.68,1,49.72,-1,point,2019
15.69,74.68,1,49.72,-1,point,2022
15.69,74.68,1,49.72,-1,point,2024
15.69,74.71,1,94.9,-1,point,2019
15.69,74.71,1,94.9,-1,point,2020
15.69,74.71,2,94.9,-1,point,2022
15.69,74.71,2,94.9,-1,point,2023
15.69,74.71,1,94.9,-1,point,2024
15.69,74.72,1,95.24,-1,point,2019
15.69,74.72,2,95.24,-1,point,2022
15.69,74.72,4,95.24,-1,point,2023
15.69,74.72,1,95.24,-1,point,2024
15.69,74.73,2,85.05,-1,point,2021
15.69,74.73,1,85.05,-1,point,2023
15.69,74.74,1,69.94,-1,point,2019
15.69,74.74,1,69.94,-1,point,2020
15.69,74.74,2,69.94,-1,point,2021
15.69,74.75,2,54.45,-1,point,2023
15.69,74.76,1,42.01,-1,point,2023
15.69,74.8,1,29.84,-1,point,2019
15.69,74.8,2,29.84,-1,point,2020
15.69,74.8,1,29.84,-1,point,2021
15.69,74.83,1,47.07,-1,point,2021
15.69,74.84,1,58.71,-1,point,2020
15.69,74.84,1,58.71,-1,point,2021
15.69,74.86,3,70.9,-1,point,2021
15.69,74.86,3,70.9,-1,point,2022
15.69,74.87,1,64.44,-1,point,2022
15.69,74.88,1,55.28,-1,point,2019
15.69,74.9,2,53.04,-1,point,2020
15.69,74.9,1,53.04,-1,point,2021
15.69,74.9,1,53.04,-1,point,2022
15.69,74.9,1,53.04,-1,point,2023
15.69,74.91,1,69.07,-1,point,2019
15.69,74.91,1,69.07,-1,point,2020
15.69,74.92,2,98.97,327,point,2019
15.69,74.92,2,98.97,327,point,2023
15.69,74.94,2,258.72,327,point,2023
15.69,74.95,1,364.29,327,point,2021
15.69,74.98,1,234.57,327,point,2021
15.69,75.05,1,5.41,-1,point,2021
15.69,75.23,1,23.42,-1,point,2023
15.69,75.24,2,25.31,-1,point,2019
15.69,75.25,1,22.79,-1,point,2023
15.69,75.26,1,17.34,-1,point,2021
15.69,75.31,1,17.69,-1,point,2019
15.69,75.31,1,17.69,-1,point,2022
15.69,75.31,1,17.69,-1,point,2023
15.69,75.34,1,38.77,-1,point,2023
15.69,75.36,1,144.11,329,point,2020
15.69,75.36,1,144.11,329,point,2021
15.69,75.37,1,236.74,329,point,2022
15.69,75.37,1,236.74,329,point,2023
15.69,75.38,1,322.77,329,point,2020
15.69,75.38,2,322.77,329,point,2021
15.69,75.38,2,322.77,329,point,2023
15.69,75.38,1,322.77,329,point,2024
15.69,75.43,1,56.12,-1,point,2020
15.69,75.43,1,56.12,-1,point,2022
15.69,75.46,1,35.14,-1,point,2019
15.69,75.47,2,31.41,-1,point,2019
15.69,75.47,4,31.41,-1,point,2020
15.69,75.47,3,31.41,-1,point,2022
15.69,75.53,1,21.97,-1,point,2021
15.69,75.54,1,24.06,-1,point,2019
15.69,75.56,2,34.91,-1,point,2022
15.69,75.57,2,36.75,-1,point,2020
15.69,75.57,2,36.75,-1,point,2022
15.69,75.66,1,24.98,-1,point,2019
15.69,75.67,1,24.85,-1,point,2021
15.69,75.71,1,357.02,328,point,2019
15.69,75.71,1,357.02,328,point,2021
15.69,75.72,1,697.37,328,point,2021
15.69,75.72,1,697.37,328,point,2022
15.69,75.73,4,1042.74,328,point,2019
15.69,75.73,2,1042.74,328,point,2020
15.69,75.73,1,1042.74,328,point,2021
15.69,75.73,5,1042.74,328,point,2022
15.69,75.73,3,1042.74,328,point,2023
15.69,75.73,2,1042.74,328,point,2024
15.69,75.74,5,1182.06,328,point,2019
15.69,75.74,1,1182.06,328,point,2020
15.69,75.74,3,1182.06,328,point,2021
15.69,75.74,7,1182.06,328,point,2022
15.69,75.74,3,1182.06,328,point,2023
15.69,75.74,2,1182.06,328,point,2024
15.69,75.74,218,1182.06,328,station,2016
15.69,75.74,254,1182.06,328,station,2017
15.69,75.74,267,1182.06,328,station,2018
15.69,75.74,10,1182.06,328,station,2019
15.69,75.74,71,1182.06,328,station,2020
15.69,75.74,23,1182.06,328,station,2021
15.69,75.74,47,1182.06,328,station,2022
15.69,75.74,118,1182.06,328,station,2023
15.69,75.74,2,1182.06,328,station,2024
15.69,75.77,1,328.29,328,point,2023
15.69,75.78,1,130.91,-1,point,2019
15.69,75.78,1,130.91,-1,point,2021
15.69,75.78,3,130.91,-1,point,2023
15.69,75.78,1,130.91,-1,point,2024
15.69,75.85,2,23.7,-1,point,2019
15.69,75.85,1,23.7,-1,point,2020
15.69,75.85,2,23.7,-1,point,2021
15.69,75.85,3,23.7,-1,point,2022
15.69,75.85,2,23.7,-1,point,2023
15.69,75.88,1,21.38,-1,point,2019
15.69,75.89,1,19.54,-1,point,2019
15.69,75.89,1,19.54,-1,point,2023
15.69,75.9,3,19.19,-1,point,2019
15.69,75.95,1,47.99,-1,point,2023
15.69,75.98,2,58.6,-1,point,2019
15.69,75.98,1,58.6,-1,point,2021
15.69,75.98,1,58.6,-1,point,2023
15.69,75.99,1,47.41,-1,point,2023
15.69,76.0,1,28.22,-1,point,2019
15.69,76.0,3,28.22,-1,point,2021
15.69,76.04,1,9.79,-1,point,2021
15.69,76.05,1,8.17,-1,point,2020
15.69,76.05,1,8.17,-1,point,2021
15.69,76.1,2,13.19,-1,point,2021
15.69,76.12,1,11.59,-1,point,2021
15.69,76.13,1,10.84,-1,point,2019
15.69,76.2,1,36.64,-1,point,2023
15.69,76.2,1,36.64,-1,point,2024
15.69,76.21,1,35.36,-1,point,2020
15.69,76.21,2,35.36,-1,point,2023
15.69,76.24,1,18.52,-1,point,2019
15.69,76.24,1,18.52,-1,point,2020
15.69,76.24,2,18.52,-1,point,2021
15.69,76.26,2,15.33,-1,point,2023
15.69,76.27,1,14.21,-1,point,2020
15.69,76.28,1,13.01,-1,point,2019
15.69,76.33,1,15.09,-1,point,2021
15.69,76.33,1,15.09,-1,point,2022
15.69,76.34,1,14.02,-1,point,2019
15.69,76.39,1,28.07,-1,point,2020
15.69,76.39,1,28.07,-1,point,2022
15.69,76.41,1,25.61,-1,point,2020
15.69,76.43,2,25.07,-1,point,2019
15.69,76.43,1,25.07,-1,point,2020
15.69,76.44,1,24.56,-1,point,2019
15.69,76.44,4,24.56,-1,point,2020
15.69,76.44,1,24.56,-1,point,2021
15.69,76.46,1,21.93,-1,point,2019
15.69,76.49,1,19.43,-1,point,2022
15.69,76.51,1,18.92,-1,point,2019
15.69,76.52,2,19.91,-1,point,2019
15.69,76.52,1,19.91,-1,point,2023
15.69,76.59,1,6.8,-1,point,2023
15.69,76.66,1,44.7,-1,point,2020
15.69,76.66,1,44.7,-1,point,2023
15.69,76.67,1,39.6,-1,point,2020
15.69,76.68,1,32.19,-1,point,2019
15.69,76.68,1,32.19,-1,point,2021
15.69,76.72,1,30.05,-1,point,2020
15.69,76.72,7,30.05,-1,point,2021
15.69,76.72,2,30.05,-1,point,2023
15.69,76.72,3,30.05,-1,point,2024
15.69,76.77,4,29.22,-1,point,2023
15.69,76.88,1,49.25,-1,point,2021
15.69,76.89,1,63.03,-1,point,2019
15.69,76.89,2,63.03,-1,point,2020
15.69,76.89,1,63.03,-1,point,2021
15.69,76.89,1,63.03,-1,point,2024
15.69,76.9,1,66.21,-1,point,2020
15.69,76.9,1,66.21,-1,point,2021
15.69,76.9,1,66.21,-1,point,2023
15.69,76.9,1,66.21,-1,point,2024
15.69,76.91,1,55.6,-1,point,2023
15.69,76.92,2,36.89,-1,point,2023
15.7,74.21,1,10.58,-1,point,2021
15.7,74.21,1,10.58,-1,point,2024
15.7,74.22,2,11.68,-1,point,2019
15.7,74.22,3,11.68,-1,point,2021
15.7,74.22,1,11.68,-1,point,2022
15.7,74.22,1,11.68,-1,point,2024
15.7,74.23,1,10.67,-1,point,2019
15.7,74.23,1,10.67,-1,point,2023
15.7,74.25,1,6.58,-1,point,2024
15.7,74.29,1,13.73,-1,point,2020
15.7,74.3,1,17.49,-1,point,2020
15.7,74.3,1,17.49,-1,point,2021
15.7,74.3,1,17.49,-1,point,2022
15.7,74.35,2,35.14,-1,point,2022
15.7,74.37,1,46.24,-1,point,2019
15.7,74.37,1,46.24,-1,point,2021
15.7,74.37,2,46.24,-1,point,2022
15.7,74.38,1,46.83,-1,point,2020
15.7,74.39,2,41.83,-1,point,2020
15.7,74.39,1,41.83,-1,point,2022
15.7,74.4,1,32.91,-1,point,2022
15.7,74.41,3,23.18,-1,point,2022
15.7,74.47,2,34.72,-1,point,2019
15.7,74.47,1,34.72,-1,point,2020
15.7,74.47,1,34.72,-1,point,2021
15.7,74.47,1,34.72,-1,point,2022
15.7,74.47,1,34.72,-1,point,2023
15.7,74.5,1,70.46,-1,point,2019
15.7,74.5,1,70.46,-1,point,2021
15.7,74.51,2,66.77,-1,point,2019
15.7,74.51,1,66.77,-1,point,2020
15.7,74.51,1,66.77,-1,point,2022
15.7,74.52,1,57.25,-1,point,2019
15.7,74.52,1,57.25,-1,point,2021
15.7,74.52,1,57.25,-1,point,2022
15.7,74.56,1,36.53,-1,point,2019
15.7,74.57,1,34.17,-1,point,2020
15.7,74.6,1,55.09,-1,point,2022
15.7,74.61,1,67.14,-1,point,2022
15.7,74.62,2,72.74,-1,point,2019
15.7,74.62,1,72.74,-1,point,2020
15.7,74.62,4,72.74,-1,point,2021
15.7,74.62,2,72.74,-1,point,2022
15.7,74.62,2,72.74,-1,point,2024
15.7,74.63,1,68.77,-1,point,2021
15.7,74.63,1,68.77,-1,point,2024
15.7,74.64,3,57.13,-1,point,2019
15.7,74.64,1,57.13,-1,point,2021
15.7,74.64,1,57.13,-1,point,2023
15.7,74.65,1,45.65,-1,point,2022
15.7,74.66,1,39.62,-1,point,2022
15.7,74.67,1,43.18,-1,point,2021
15.7,74.68,1,57.84,-1,point,2020
15.7,74.7,1,97.48,-1,point,2019
15.7,74.7,2,97.48,-1,point,2020
15.7,74.71,3,103.3,-1,point,2019
15.7,74.71,5,103.3,-1,point,2021
15.7,74.71,7,103.3,-1,point,2022
15.7,74.71,3,103.3,-1,point,2023
15.7,74.73,1,82.0,-1,point,2021
15.7,74.73,3,82.0,-1,point,2023
15.7,74.73,1,82.0,-1,point,2024
15.7,74.74,1,68.19,-1,point,2022
15.7,74.74,1,68.19,-1,point,2023
15.7,74.75,2,56.89,-1,point,2019
15.7,74.75,2,56.89,-1,point,2021
15.7,74.75,1,56.89,-1,point,2022
15.7,74.75,2,56.89,-1,point,2023
15.7,74.76,1,47.25,-1,point,2021
15.7,74.76,1,47.25,-1,point,2022
15.7,74.78,1,33.85,-1,point,2019
15.7,74.78,4,33.85,-1,point,2021
15.7,74.78,1,33.85,-1,point,2022
15.7,74.8,1,31.84,-1,point,2019
15.7,74.8,2,31.84,-1,point,2023
15.7,74.82,1,38.55,-1,point,2020
15.7,74.82,2,38.55,-1,point,2023
15.7,74.84,1,58.56,-1,point,2021
15.7,74.85,1,69.54,-1,point,2022
15.7,74.85,3,69.54,-1,point,2023
15.7,74.86,3,74.36,-1,point,2019
15.7,74.86,2,74.36,-1,point,2020
15.7,74.86,1,74.36,-1,point,2021
15.7,74.86,2,74.36,-1,point,2022
15.7,74.86,3,74.36,-1,point,2023
15.7,74.87,2,71.49,-1,point,2019
15.7,74.87,2,71.49,-1,point,2020
15.7,74.87,4,71.49,-1,point,2021
15.7,74.87,5,71.49,-1,point,2022
15.7,74.87,3,71.49,-1,point,2023
15.7,74.88,1,65.01,-1,point,2019
15.7,74.88,2,65.01,-1,point,2021
15.7,74.91,1,84.92,-1,point,2021
15.7,74.92,1,105.24,327,point,2019
15.7,74.92,1,105.24,327,point,2021
15.7,74.93,1,138.88,327,point,2021
15.7,74.94,1,191.95,327,point,2019
15.7,74.94,1,191.95,327,point,2020
15.7,74.94,2,191.95,327,point,2021
15.7,75.01,1,16.75,-1,point,2020
15.7,75.1,1,10.73,-1,point,2023
15.7,75.19,1,14.25,-1,point,2020
15.7,75.19,1,14.25,-1,point,2021
15.7,75.22,1,18.66,-1,point,2021
15.7,75.23,1,19.9,-1,point,2023
15.7,75.31,2,19.86,-1,point,2021
15.7,75.33,1,25.86,-1,point,2021
15.7,75.34,1,53.84,-1,point,2020
15.7,75.34,1,53.84,-1,point,2022
15.7,75.34,1,53.84,-1,point,2024
15.7,75.37,1,452.52,329,point,2024
15.7,75.38,3,643.86,329,point,2019
15.7,75.38,1,643.86,329,point,2022
15.7,75.41,1,388.63,329,point,2023
15.7,75.44,1,45.05,-1,point,2019
15.7,75.46,4,34.7,-1,point,2019
15.7,75.46,1,34.7,-1,point,2020
15.7,75.46,1,34.7,-1,point,2022
15.7,75.46,2,34.7,-1,point,2023
15.7,75.46,7,34.7,-1,point,2024
15.7,75.49,1,22.76,-1,point,2023
15.7,75.51,1,26.37,-1,point,2019
15.7,75.51,1,26.37,-1,point,2022
15.7,75.52,2,28.05,-1,point,2019
15.7,75.52,4,28.05,-1,point,2021
15.7,75.52,5,28.05,-1,point,2022
