canonical_name,major_head,modeled_time_of_day,method,count
Raichur,DOCUMENTS & PROPERTY MARKS,Distributed,default_distributed,1
Raichur,DOWRY DEATHS,Distributed,default_distributed,40
Raichur,Disobedience to Order Promulgated by PublicServan,Distributed,default_distributed,73
Raichur,ELECTION,Distributed,default_distributed,132
Raichur,ESCAPE FROM LAWFUL CUSTODY AND RESISTANCE,Distributed,default_distributed,8
Raichur,EXPLOSIVES,Distributed,default_distributed,23
Raichur,EXPOSURE AND ABANDONMENT OF CHILD,Distributed,default_distributed,16
Raichur,FAILURE TO APPEAR TO COURT,Distributed,default_distributed,1
Raichur,FALSE EVIDENCE,Distributed,default_distributed,3
Raichur,FOREST,Distributed,default_distributed,3
Raichur,FORGERY,Distributed,default_distributed,37
Raichur,Failure to appear to Court,Distributed,default_distributed,1
Raichur,Human Trafficking,Distributed,default_distributed,6
Raichur,IMMORAL TRAFFIC,Night,criminological_prior,12
Raichur,INDIAN MOTOR VEHICLE,Distributed,default_distributed,11
Raichur,INSULTING MODESTY OF WOMEN (EVE TEASING),Distributed,default_distributed,4
Raichur,KARNATAKA POLICE ACT 1963,Evening,criminological_prior,5165
Raichur,KIDNAPPING AND ABDUCTION,Distributed,default_distributed,339
Raichur,Karnataka State Local Act,Distributed,default_distributed,2802
Raichur,MISCHIEF,Distributed,default_distributed,53
Raichur,MISSING PERSON,Distributed,default_distributed,1466
Raichur,MOLESTATION,Distributed,default_distributed,1523
Raichur,MOTOR VEHICLE ACCIDENTS FATAL,Evening,criminological_prior,2265
Raichur,MOTOR VEHICLE ACCIDENTS NON-FATAL,Evening,criminological_prior,3261
Raichur,MURDER,Night,criminological_prior,299
Raichur,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,Night,criminological_prior,68
Raichur,NEGLIGENT ACT,Evening,criminological_prior,612
Raichur,OF ABETMENT,Distributed,default_distributed,4
Raichur,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),Distributed,default_distributed,243
Raichur,OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused),Distributed,default_distributed,1
Raichur,OFFENCES PROMOTING ENEMITY,Distributed,default_distributed,7
Raichur,OFFENCES RELATED TO MARRIAGE,Distributed,default_distributed,6
Raichur,OFFICIAL SECURITY RELATED ACTS,Distributed,default_distributed,1
Raichur,PASSPORT ACT,Distributed,default_distributed,1
Raichur,POCSO,Distributed,default_distributed,399
Raichur,POISONING-PROFESSIONAL,Distributed,default_distributed,2
Raichur,PORNOGRAPHY,Distributed,default_distributed,1
Raichur,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,Distributed,default_distributed,13
Raichur,PUBLIC JUSTICE,Distributed,default_distributed,1
Raichur,PUBLIC NUISANCE,Evening,criminological_prior,30
Raichur,PUBLIC SAFETY,Evening,criminological_prior,352
Raichur,RAPE,Distributed,default_distributed,148
Raichur,RECEIVING OF STOLEN PROPERTY,Distributed,default_distributed,1
Raichur,REPRESENTATION OF PEOPLE ACT 1951 & 1988,Distributed,default_distributed,15
Raichur,RIOTS,Evening,criminological_prior,1797
Raichur,ROBBERY,Night,criminological_prior,73
Raichur,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Distributed,default_distributed,590
Raichur,SEDITION,Distributed,default_distributed,2
Raichur,SLAVERY,Distributed,default_distributed,11
Raichur,SUICIDE,Distributed,default_distributed,139
Raichur,THEFT,Afternoon,criminological_prior,2499
Raichur,UNNATURAL SEX,Distributed,default_distributed,3
Raichur,WRONGFUL RESTRAINT/CONFINEMENT,Distributed,default_distributed,247
Ramanagara,AFFRAY,Evening,criminological_prior,67
Ramanagara,ANIMAL,Distributed,default_distributed,82
Ramanagara,ARMS ACT 1959,Distributed,default_distributed,31
Ramanagara,ARSON,Distributed,default_distributed,75
Ramanagara,ASSAULT,Distributed,default_distributed,3
Ramanagara,ASSAULT OR USE OF CRIMINAL FORCE TO DISROBE WOMAN,Distributed,default_distributed,3
Ramanagara,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,Night,criminological_prior,1
Ramanagara,ATTEMPT TO MURDER,Night,criminological_prior,444
Ramanagara,Attempting to commit offences,Distributed,default_distributed,52
Ramanagara,BONDED LABOUR SYSTEM,Distributed,default_distributed,11
Ramanagara,BURGLARY - DAY,Daytime,category_encoded,263
Ramanagara,BURGLARY - NIGHT,Night,category_encoded,991
Ramanagara,CASES OF HURT,Distributed,default_distributed,4246
Ramanagara,CHEATING,Distributed,default_distributed,1037
Ramanagara,CHILDREN ACT,Distributed,default_distributed,114
Ramanagara,COMMUNAL / RELIGION,Distributed,default_distributed,22
Ramanagara,CONSUMER,Distributed,default_distributed,69
Ramanagara,COPY RIGHT ACT 1957,Distributed,default_distributed,34
Ramanagara,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",Evening,criminological_prior,15
Ramanagara,COUNTERFEITING,Distributed,default_distributed,1
Ramanagara,CRIMES RELATED TO WOMEN,Distributed,default_distributed,397
Ramanagara,CRIMINAL BREACH OF TRUST,Distributed,default_distributed,72
Ramanagara,CRIMINAL CONSPIRACY,Distributed,default_distributed,7
Ramanagara,CRIMINAL INTIMIDATION,Distributed,default_distributed,538
Ramanagara,CRIMINAL TRESPASS,Afternoon,criminological_prior,583
Ramanagara,CRUELTY BY HUSBAND,Distributed,default_distributed,317
Ramanagara,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,Night,criminological_prior,14
Ramanagara,CYBER CRIME,Distributed,default_distributed,790
Ramanagara,Concealment of birth by secret disposal of Child,Distributed,default_distributed,9
Ramanagara,CrPC,Distributed,default_distributed,3237
Ramanagara,DACOITY,Night,criminological_prior,208
Ramanagara,DEATHS DUE TO RASHNESS/NEGLIGENCE,Distributed,default_distributed,9
Ramanagara,DEATHS-MISCARRIAGE,Distributed,default_distributed,1
Ramanagara,DEFAMATION,Distributed,default_distributed,1
Ramanagara,DOWRY DEATHS,Distributed,default_distributed,46
Ramanagara,Disobedience to Order Promulgated by PublicServan,Distributed,default_distributed,99
Ramanagara,ELECTION,Distributed,default_distributed,62
Ramanagara,ESCAPE FROM LAWFUL CUSTODY AND RESISTANCE,Distributed,default_distributed,6
Ramanagara,EXPLOSIVES,Distributed,default_distributed,50
Ramanagara,EXPOSURE AND ABANDONMENT OF CHILD,Distributed,default_distributed,8
Ramanagara,FALSE EVIDENCE,Distributed,default_distributed,13
Ramanagara,FOREIGNER,Distributed,default_distributed,4
Ramanagara,FOREST,Distributed,default_distributed,3
Ramanagara,FORGERY,Distributed,default_distributed,77
Ramanagara,Failure to appear to Court,Distributed,default_distributed,1
Ramanagara,Human Trafficking,Distributed,default_distributed,3
Ramanagara,IMMORAL TRAFFIC,Night,criminological_prior,11
Ramanagara,IMPERSONATION,Distributed,default_distributed,4
Ramanagara,INDIAN MOTOR VEHICLE,Distributed,default_distributed,3
Ramanagara,INSULTING MODESTY OF WOMEN (EVE TEASING),Distributed,default_distributed,7
Ramanagara,KARNATAKA POLICE ACT 1963,Evening,criminological_prior,1561
Ramanagara,KIDNAPPING AND ABDUCTION,Distributed,default_distributed,711
Ramanagara,Karnataka State Local Act,Distributed,default_distributed,2865
Ramanagara,MISCHIEF,Distributed,default_distributed,86
Ramanagara,MISSING PERSON,Distributed,default_distributed,3956
Ramanagara,MOLESTATION,Distributed,default_distributed,1409
Ramanagara,MOTOR VEHICLE ACCIDENTS FATAL,Evening,criminological_prior,2861
Ramanagara,MOTOR VEHICLE ACCIDENTS NON-FATAL,Evening,criminological_prior,9257
Ramanagara,MURDER,Night,criminological_prior,381
Ramanagara,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,Night,criminological_prior,337
Ramanagara,NEGLIGENT ACT,Evening,criminological_prior,238
Ramanagara,OF ABETMENT,Distributed,default_distributed,2
Ramanagara,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),Distributed,default_distributed,287
Ramanagara,OFFENCES PROMOTING ENEMITY,Distributed,default_distributed,3
Ramanagara,OFFENCES RELATED TO MARRIAGE,Distributed,default_distributed,6
Ramanagara,OFFICIAL SECURITY RELATED ACTS,Distributed,default_distributed,1
Ramanagara,POCSO,Distributed,default_distributed,534
Ramanagara,POISONING-PROFESSIONAL,Distributed,default_distributed,2
Ramanagara,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,Distributed,default_distributed,36
Ramanagara,PUBLIC NUISANCE,Evening,criminological_prior,12
Ramanagara,PUBLIC SAFETY,Evening,criminological_prior,165
Ramanagara,RAPE,Distributed,default_distributed,72
Ramanagara,REPRESENTATION OF PEOPLE ACT 1951 & 1988,Distributed,default_distributed,57
Ramanagara,RIOTS,Evening,criminological_prior,742
Ramanagara,ROBBERY,Night,criminological_prior,422
Ramanagara,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Distributed,default_distributed,375
Ramanagara,SUICIDE,Distributed,default_distributed,162
Ramanagara,THEFT,Afternoon,criminological_prior,3473
Ramanagara,UNNATURAL SEX,Distributed,default_distributed,1
Ramanagara,WRONGFUL RESTRAINT/CONFINEMENT,Distributed,default_distributed,77
Shivamogga,AFFRAY,Evening,criminological_prior,135
Shivamogga,ANIMAL,Distributed,default_distributed,133
Shivamogga,ANTIQUES (CULTURAL PROPERTY),Distributed,default_distributed,3
Shivamogga,ARMS ACT 1959,Distributed,default_distributed,83
Shivamogga,ARSON,Distributed,default_distributed,146
Shivamogga,ASSAULT,Distributed,default_distributed,3
Shivamogga,ASSAULT OR USE OF CRIMINAL FORCE TO DISROBE WOMAN,Distributed,default_distributed,1
Shivamogga,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,Night,criminological_prior,1
Shivamogga,ATTEMPT TO MURDER,Night,criminological_prior,954
Shivamogga,Attempting to commit offences,Distributed,default_distributed,33
Shivamogga,BONDED LABOUR SYSTEM,Distributed,default_distributed,1
Shivamogga,BURGLARY - DAY,Daytime,category_encoded,282
Shivamogga,BURGLARY - NIGHT,Night,category_encoded,1484
Shivamogga,BUYING & SELLING MINOR FOR PROSTITUTION,Distributed,default_distributed,1
Shivamogga,CASES OF HURT,Distributed,default_distributed,6013
Shivamogga,CHEATING,Distributed,default_distributed,1352
Shivamogga,CHILDREN ACT,Distributed,default_distributed,80
Shivamogga,COMMUNAL / RELIGION,Distributed,default_distributed,78
Shivamogga,CONSUMER,Distributed,default_distributed,141
Shivamogga,COPY RIGHT ACT 1957,Distributed,default_distributed,10
Shivamogga,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",Evening,criminological_prior,152
Shivamogga,COUNTERFEITING,Distributed,default_distributed,2
Shivamogga,CRIMES RELATED TO WOMEN,Distributed,default_distributed,412
Shivamogga,CRIMINAL BREACH OF TRUST,Distributed,default_distributed,62
Shivamogga,CRIMINAL CONSPIRACY,Distributed,default_distributed,2
Shivamogga,CRIMINAL INTIMIDATION,Distributed,default_distributed,1417
Shivamogga,CRIMINAL MISAPPROPRIATION,Distributed,default_distributed,8
Shivamogga,CRIMINAL TRESPASS,Afternoon,criminological_prior,653
Shivamogga,CRUELTY BY HUSBAND,Distributed,default_distributed,897
Shivamogga,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,Night,criminological_prior,33
Shivamogga,CYBER CRIME,Distributed,default_distributed,605
Shivamogga,Concealment of birth by secret disposal of Child,Distributed,default_distributed,20
Shivamogga,CrPC,Distributed,default_distributed,6210
Shivamogga,DACOITY,Night,criminological_prior,196
Shivamogga,DEATHS DUE TO RASHNESS/NEGLIGENCE,Distributed,default_distributed,142
Shivamogga,DEATHS-MISCARRIAGE,Distributed,default_distributed,1
Shivamogga,DEFAMATION,Distributed,default_distributed,2
Shivamogga,DOWRY DEATHS,Distributed,default_distributed,49
Shivamogga,Disobedience to Order Promulgated by PublicServan,Distributed,default_distributed,43
Shivamogga,ELECTION,Distributed,default_distributed,66
Shivamogga,ESCAPE FROM LAWFUL CUSTODY AND RESISTANCE,Distributed,default_distributed,2
Shivamogga,EXPLOSIVES,Distributed,default_distributed,61
Shivamogga,EXPOSURE AND ABANDONMENT OF CHILD,Distributed,default_distributed,22
Shivamogga,FALSE EVIDENCE,Distributed,default_distributed,9
Shivamogga,FOREIGNER,Distributed,default_distributed,2
Shivamogga,FOREST,Distributed,default_distributed,4
Shivamogga,FORGERY,Distributed,default_distributed,77
Shivamogga,Failure to appear to Court,Distributed,default_distributed,22
Shivamogga,Giving false information respecting an offence com,Distributed,default_distributed,1
Shivamogga,Human Trafficking,Distributed,default_distributed,5
Shivamogga,IMMORAL TRAFFIC,Night,criminological_prior,21
Shivamogga,IMPERSONATION,Distributed,default_distributed,1
Shivamogga,INDIAN ELECTRICITY ACT,Distributed,default_distributed,6
Shivamogga,INSULTING MODESTY OF WOMEN (EVE TEASING),Distributed,default_distributed,24
Shivamogga,KARNATAKA POLICE ACT 1963,Evening,criminological_prior,4259
Shivamogga,KIDNAPPING AND ABDUCTION,Distributed,default_distributed,754
Shivamogga,Karnataka State Local Act,Distributed,default_distributed,4086
Shivamogga,MISCHIEF,Distributed,default_distributed,131
Shivamogga,MISSING PERSON,Distributed,default_distributed,5216
Shivamogga,MOLESTATION,Distributed,default_distributed,2727
Shivamogga,MOTOR VEHICLE ACCIDENTS FATAL,Evening,criminological_prior,2538
Shivamogga,MOTOR VEHICLE ACCIDENTS NON-FATAL,Evening,criminological_prior,9851
Shivamogga,MURDER,Night,criminological_prior,302
Shivamogga,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,Night,criminological_prior,992
Shivamogga,NEGLIGENT ACT,Evening,criminological_prior,139
Shivamogga,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),Distributed,default_distributed,483
Shivamogga,OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused),Distributed,default_distributed,2
Shivamogga,OFFENCES PROMOTING ENEMITY,Distributed,default_distributed,26
Shivamogga,OFFENCES RELATED TO MARRIAGE,Distributed,default_distributed,8
Shivamogga,OFFICIAL SECURITY RELATED ACTS,Distributed,default_distributed,1
Shivamogga,PASSPORT ACT,Distributed,default_distributed,5
Shivamogga,POCSO,Distributed,default_distributed,1028
Shivamogga,POISONING-PROFESSIONAL,Distributed,default_distributed,1
Shivamogga,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,Distributed,default_distributed,44
Shivamogga,PUBLIC NUISANCE,Evening,criminological_prior,8
Shivamogga,PUBLIC SAFETY,Evening,criminological_prior,55
Shivamogga,RAPE,Distributed,default_distributed,141
Shivamogga,REPRESENTATION OF PEOPLE ACT 1951 & 1988,Distributed,default_distributed,53
Shivamogga,RIOTS,Evening,criminological_prior,1860
Shivamogga,ROBBERY,Night,criminological_prior,473
Shivamogga,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Distributed,default_distributed,534
Shivamogga,SEDITION,Distributed,default_distributed,1
Shivamogga,SUICIDE,Distributed,default_distributed,232
Shivamogga,THEFT,Afternoon,criminological_prior,3091
Shivamogga,UNLAWFUL ACTIVITIES(Prevention)ACT 1967,Distributed,default_distributed,1
Shivamogga,UNNATURAL SEX,Distributed,default_distributed,1
Shivamogga,WRONGFUL RESTRAINT/CONFINEMENT,Distributed,default_distributed,132
Tumakuru,ADULTERATION,Distributed,default_distributed,4
Tumakuru,AFFRAY,Evening,criminological_prior,122
Tumakuru,ANIMAL,Distributed,default_distributed,28
Tumakuru,ARMS ACT 1959,Distributed,default_distributed,22
Tumakuru,ARSON,Distributed,default_distributed,102
Tumakuru,ASSAULT,Distributed,default_distributed,10
Tumakuru,ASSAULT OR USE OF CRIMINAL FORCE TO DISROBE WOMAN,Distributed,default_distributed,4
Tumakuru,ATTEMPT TO MURDER,Night,criminological_prior,602
Tumakuru,Attempting to commit offences,Distributed,default_distributed,109
Tumakuru,BURGLARY - DAY,Daytime,category_encoded,364
Tumakuru,BURGLARY - NIGHT,Night,category_encoded,1353
Tumakuru,CASES OF HURT,Distributed,default_distributed,5143
Tumakuru,CHEATING,Distributed,default_distributed,1332
Tumakuru,CHILDREN ACT,Distributed,default_distributed,64
Tumakuru,COMMUNAL / RELIGION,Distributed,default_distributed,42
Tumakuru,CONSUMER,Distributed,default_distributed,75
Tumakuru,COPY RIGHT ACT 1957,Distributed,default_distributed,28
Tumakuru,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",Evening,criminological_prior,6
Tumakuru,COUNTERFEITING,Distributed,default_distributed,5
Tumakuru,CRIMES RELATED TO WOMEN,Distributed,default_distributed,638
Tumakuru,CRIMINAL BREACH OF TRUST,Distributed,default_distributed,93
Tumakuru,CRIMINAL CONSPIRACY,Distributed,default_distributed,12
Tumakuru,CRIMINAL INTIMIDATION,Distributed,default_distributed,657
Tumakuru,CRIMINAL MISAPPROPRIATION,Distributed,default_distributed,2
Tumakuru,CRIMINAL TRESPASS,Afternoon,criminological_prior,653
Tumakuru,CRUELTY BY HUSBAND,Distributed,default_distributed,408
Tumakuru,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,Night,criminological_prior,30
Tumakuru,CYBER CRIME,Distributed,default_distributed,841
Tumakuru,Concealment of birth by secret disposal of Child,Distributed,default_distributed,20
Tumakuru,CrPC,Distributed,default_distributed,3760
Tumakuru,DACOITY,Night,criminological_prior,157
Tumakuru,DEATHS DUE TO RASHNESS/NEGLIGENCE,Distributed,default_distributed,110
Tumakuru,DEATHS-MISCARRIAGE,Distributed,default_distributed,4
Tumakuru,DEFAMATION,Distributed,default_distributed,14
Tumakuru,DOWRY DEATHS,Distributed,default_distributed,67
Tumakuru,Disobedience to Order Promulgated by PublicServan,Distributed,default_distributed,158
Tumakuru,ELECTION,Distributed,default_distributed,136
Tumakuru,ESCAPE FROM LAWFUL CUSTODY AND RESISTANCE,Distributed,default_distributed,13
Tumakuru,EXPLOSIVES,Distributed,default_distributed,26
Tumakuru,EXPOSURE AND ABANDONMENT OF CHILD,Distributed,default_distributed,47
Tumakuru,FALSE EVIDENCE,Distributed,default_distributed,9
Tumakuru,FOREIGNER,Distributed,default_distributed,8
Tumakuru,FOREST,Distributed,default_distributed,3
Tumakuru,FORGERY,Distributed,default_distributed,178
Tumakuru,Failure to appear to Court,Distributed,default_distributed,17
Tumakuru,Human Trafficking,Distributed,default_distributed,14
Tumakuru,IMMORAL TRAFFIC,Night,criminological_prior,32
Tumakuru,IMPERSONATION,Distributed,default_distributed,1
Tumakuru,INDIAN ELECTRICITY ACT,Distributed,default_distributed,4
Tumakuru,INDIAN MOTOR VEHICLE,Distributed,default_distributed,3
Tumakuru,INFANTICIDE,Distributed,default_distributed,1
Tumakuru,INSULTING MODESTY OF WOMEN (EVE TEASING),Distributed,default_distributed,24
Tumakuru,KARNATAKA POLICE ACT 1963,Evening,criminological_prior,5205
Tumakuru,KIDNAPPING AND ABDUCTION,Distributed,default_distributed,812
Tumakuru,Karnataka State Local Act,Distributed,default_distributed,4390
Tumakuru,MISCHIEF,Distributed,default_distributed,97
Tumakuru,MISSING PERSON,Distributed,default_distributed,4641
Tumakuru,MOLESTATION,Distributed,default_distributed,1276
Tumakuru,MOTOR VEHICLE ACCIDENTS FATAL,Evening,criminological_prior,5351
Tumakuru,MOTOR VEHICLE ACCIDENTS NON-FATAL,Evening,criminological_prior,12900
Tumakuru,MURDER,Night,criminological_prior,475
Tumakuru,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,Night,criminological_prior,294
Tumakuru,NEGLIGENT ACT,Evening,criminological_prior,603
Tumakuru,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),Distributed,default_distributed,421
Tumakuru,OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused),Distributed,default_distributed,8
Tumakuru,OFFENCES PROMOTING ENEMITY,Distributed,default_distributed,13
Tumakuru,OFFENCES RELATED TO MARRIAGE,Distributed,default_distributed,15
Tumakuru,OFFICIAL SECURITY RELATED ACTS,Distributed,default_distributed,1
Tumakuru,PASSPORT ACT,Distributed,default_distributed,1
Tumakuru,POCSO,Distributed,default_distributed,718
Tumakuru,POISONING-PROFESSIONAL,Distributed,default_distributed,1
Tumakuru,PORNOGRAPHY,Distributed,default_distributed,2
Tumakuru,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,Distributed,default_distributed,30
Tumakuru,PUBLIC JUSTICE,Distributed,default_distributed,1
Tumakuru,PUBLIC NUISANCE,Evening,criminological_prior,5
Tumakuru,PUBLIC SAFETY,Evening,criminological_prior,160
Tumakuru,RAPE,Distributed,default_distributed,126
Tumakuru,REPRESENTATION OF PEOPLE ACT 1951 & 1988,Distributed,default_distributed,33
Tumakuru,RIOTS,Evening,criminological_prior,896
Tumakuru,ROBBERY,Night,criminological_prior,584
Tumakuru,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Distributed,default_distributed,600
Tumakuru,SEDITION,Distributed,default_distributed,1
Tumakuru,SUICIDE,Distributed,default_distributed,228
Tumakuru,THEFT,Afternoon,criminological_prior,4034
Tumakuru,UNNATURAL SEX,Distributed,default_distributed,1
Tumakuru,WRONGFUL RESTRAINT/CONFINEMENT,Distributed,default_distributed,75
Udupi,ADULTERATION,Distributed,default_distributed,2
Udupi,AFFRAY,Evening,criminological_prior,69
Udupi,ANIMAL,Distributed,default_distributed,62
Udupi,ANTIQUES (CULTURAL PROPERTY),Distributed,default_distributed,1
Udupi,ARMS ACT 1959,Distributed,default_distributed,25
Udupi,ARSON,Distributed,default_distributed,26
Udupi,ASSAULT,Distributed,default_distributed,2
Udupi,ATTEMPT TO CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,Night,criminological_prior,1
Udupi,ATTEMPT TO MURDER,Night,criminological_prior,178
Udupi,Attempting to commit offences,Distributed,default_distributed,46
Udupi,BURGLARY - DAY,Daytime,category_encoded,92
Udupi,BURGLARY - NIGHT,Night,category_encoded,623
Udupi,CASES OF HURT,Distributed,default_distributed,1684
Udupi,CHEATING,Distributed,default_distributed,873
Udupi,CHILDREN ACT,Distributed,default_distributed,21
Udupi,COMMUNAL / RELIGION,Distributed,default_distributed,52
Udupi,CONSUMER,Distributed,default_distributed,49
Udupi,COPY RIGHT ACT 1957,Distributed,default_distributed,4
Udupi,"COTPA, CIGARETTES AND OTHER TOBACCO PRODUCTS",Evening,criminological_prior,5
Udupi,COUNTERFEITING,Distributed,default_distributed,5
Udupi,CRIMES RELATED TO WOMEN,Distributed,default_distributed,137
Udupi,CRIMINAL BREACH OF TRUST,Distributed,default_distributed,83
Udupi,CRIMINAL CONSPIRACY,Distributed,default_distributed,2
Udupi,CRIMINAL INTIMIDATION,Distributed,default_distributed,531
Udupi,CRIMINAL MISAPPROPRIATION,Distributed,default_distributed,1
Udupi,CRIMINAL TRESPASS,Afternoon,criminological_prior,261
Udupi,CRUELTY BY HUSBAND,Distributed,default_distributed,292
Udupi,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,Night,criminological_prior,3
Udupi,CYBER CRIME,Distributed,default_distributed,384
Udupi,Concealment of birth by secret disposal of Child,Distributed,default_distributed,5
Udupi,CrPC,Distributed,default_distributed,2856
Udupi,DACOITY,Night,criminological_prior,45
Udupi,DEATHS DUE TO RASHNESS/NEGLIGENCE,Distributed,default_distributed,68
Udupi,DEFAMATION,Distributed,default_distributed,1
Udupi,DOCUMENTS & PROPERTY MARKS,Distributed,default_distributed,1
Udupi,DOWRY DEATHS,Distributed,default_distributed,7
Udupi,Disobedience to Order Promulgated by PublicServan,Distributed,default_distributed,5
Udupi,ELECTION,Distributed,default_distributed,41
Udupi,ESCAPE FROM LAWFUL CUSTODY AND RESISTANCE,Distributed,default_distributed,6
Udupi,EXPLOSIVES,Distributed,default_distributed,26
Udupi,EXPOSURE AND ABANDONMENT OF CHILD,Distributed,default_distributed,3
Udupi,FALSE EVIDENCE,Distributed,default_distributed,4
Udupi,FOREIGNER,Distributed,default_distributed,4
Udupi,FORGERY,Distributed,default_distributed,77
Udupi,Failure to appear to Court,Distributed,default_distributed,4
Udupi,IMMORAL TRAFFIC,Night,criminological_prior,24
Udupi,IMPERSONATION,Distributed,default_distributed,4
Udupi,INDIAN MOTOR VEHICLE,Distributed,default_distributed,3
Udupi,INSULTING MODESTY OF WOMEN (EVE TEASING),Distributed,default_distributed,25
Udupi,KARNATAKA POLICE ACT 1963,Evening,criminological_prior,2054
Udupi,KIDNAPPING AND ABDUCTION,Distributed,default_distributed,214
Udupi,Karnataka State Local Act,Distributed,default_distributed,599
Udupi,MISCHIEF,Distributed,default_distributed,82
Udupi,MISSING PERSON,Distributed,default_distributed,1411
Udupi,MOLESTATION,Distributed,default_distributed,672
Udupi,MOTOR VEHICLE ACCIDENTS FATAL,Evening,criminological_prior,1849
Udupi,MOTOR VEHICLE ACCIDENTS NON-FATAL,Evening,criminological_prior,8007
Udupi,MURDER,Night,criminological_prior,105
Udupi,NARCOTIC DRUGS & PSHYCOTROPIC SUBSTANCES,Night,criminological_prior,1227
Udupi,NEGLIGENT ACT,Evening,criminological_prior,87
Udupi,OF ABETMENT,Distributed,default_distributed,1
Udupi,OFFENCES AGAINST PUBLIC SERVANTS (Public servant is a victim),Distributed,default_distributed,144
Udupi,OFFENCES BY PUBLIC SERVANTS (EXCEPT CORRUPTION) (Public servant is accused),Distributed,default_distributed,1
Udupi,OFFENCES PROMOTING ENEMITY,Distributed,default_distributed,8
Udupi,OFFENCES RELATED TO MARRIAGE,Distributed,default_distributed,9
Udupi,PASSPORT ACT,Distributed,default_distributed,1
Udupi,POCSO,Distributed,default_distributed,404
Udupi,PORNOGRAPHY,Distributed,default_distributed,1
Udupi,"POST & TELEGRAPH,TELEGRAPH WIRES(UNLAWFUL POSSESSION)ACT 1950",Distributed,default_distributed,3
Udupi,PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984,Distributed,default_distributed,14
Udupi,PUBLIC NUISANCE,Evening,criminological_prior,15
Udupi,PUBLIC SAFETY,Evening,criminological_prior,509
Udupi,RAPE,Distributed,default_distributed,92
Udupi,REPRESENTATION OF PEOPLE ACT 1951 & 1988,Distributed,default_distributed,42
Udupi,RIOTS,Evening,criminological_prior,402
Udupi,ROBBERY,Night,criminological_prior,202
Udupi,SCHEDULED CASTE AND THE SCHEDULED TRIBES,Distributed,default_distributed,381
Udupi,SEDITION,Distributed,default_distributed,1
Udupi,SUICIDE,Distributed,default_distributed,73
Udupi,THEFT,Afternoon,criminological_prior,1055
Udupi,UNLAWFUL ACTIVITIES(Prevention)ACT 1967,Distributed,default_distributed,2
Udupi,UNNATURAL SEX,Distributed,default_distributed,1
Udupi,WRONGFUL RESTRAINT/CONFINEMENT,Distributed,default_distributed,40
Uttara Kannada,AFFRAY,Evening,criminological_prior,68
Uttara Kannada,ANIMAL,Distributed,default_distributed,24
Uttara Kannada,ANTIQUES (CULTURAL PROPERTY),Distributed,default_distributed,3
Uttara Kannada,ARMS ACT 1959,Distributed,default_distributed,107
Uttara Kannada,ARSON,Distributed,default_distributed,48
Uttara Kannada,ASSAULT,Distributed,default_distributed,2
Uttara Kannada,ATTEMPT TO MURDER,Night,criminological_prior,288
Uttara Kannada,Attempting to commit offences,Distributed,default_distributed,103
Uttara Kannada,BURGLARY - DAY,Daytime,category_encoded,96
Uttara Kannada,BURGLARY - NIGHT,Night,category_encoded,677
Uttara Kannada,CASES OF HURT,Distributed,default_distributed,2585
Uttara Kannada,CHEATING,Distributed,default_distributed,475
Uttara Kannada,CHILDREN ACT,Distributed,default_distributed,20
Uttara Kannada,CINEMATOGRAPH ACT 1952,Distributed,default_distributed,1
Uttara Kannada,COMMUNAL / RELIGION,Distributed,default_distributed,124
Uttara Kannada,CONSUMER,Distributed,default_distributed,22
