src,dst,edge_type,case_id
SYN-P-00316,SYN-V-01467,accused_victim,SYN-C-01126
SYN-P-01757,SYN-V-01467,accused_victim,SYN-C-01126
SYN-P-01316,SYN-V-01467,accused_victim,SYN-C-01126
SYN-P-00111,SYN-V-01467,accused_victim,SYN-C-01126
SYN-P-01400,SYN-V-01468,accused_victim,SYN-C-01127
SYN-P-00984,SYN-V-01468,accused_victim,SYN-C-01127
SYN-P-00210,SYN-V-01468,accused_victim,SYN-C-01127
SYN-P-01320,SYN-V-01469,accused_victim,SYN-C-01128
SYN-P-01259,SYN-V-01469,accused_victim,SYN-C-01128
SYN-P-00001,SYN-V-01470,accused_victim,SYN-C-01129
SYN-P-01326,SYN-V-01471,accused_victim,SYN-C-01130
SYN-P-01735,SYN-V-01471,accused_victim,SYN-C-01130
SYN-P-01496,SYN-V-01471,accused_victim,SYN-C-01130
SYN-P-01874,SYN-V-01471,accused_victim,SYN-C-01130
SYN-P-01582,SYN-V-01472,accused_victim,SYN-C-01131
SYN-P-01436,SYN-V-01472,accused_victim,SYN-C-01131
SYN-P-01286,SYN-V-01473,accused_victim,SYN-C-01132
SYN-P-00564,SYN-V-01474,accused_victim,SYN-C-01133
SYN-P-00564,SYN-V-01475,accused_victim,SYN-C-01133
SYN-P-00640,SYN-V-01474,accused_victim,SYN-C-01133
SYN-P-00640,SYN-V-01475,accused_victim,SYN-C-01133
SYN-P-01742,SYN-V-01476,accused_victim,SYN-C-01134
SYN-P-01833,SYN-V-01476,accused_victim,SYN-C-01134
SYN-P-00745,SYN-V-01477,accused_victim,SYN-C-01135
SYN-P-01508,SYN-V-01477,accused_victim,SYN-C-01135
SYN-P-00419,SYN-V-01478,accused_victim,SYN-C-01136
SYN-P-01091,SYN-V-01479,accused_victim,SYN-C-01137
SYN-P-01091,SYN-V-01480,accused_victim,SYN-C-01137
SYN-P-01091,SYN-V-01481,accused_victim,SYN-C-01137
SYN-P-00086,SYN-V-01479,accused_victim,SYN-C-01137
SYN-P-00086,SYN-V-01480,accused_victim,SYN-C-01137
SYN-P-00086,SYN-V-01481,accused_victim,SYN-C-01137
SYN-P-00554,SYN-V-01482,accused_victim,SYN-C-01138
SYN-P-00554,SYN-V-01483,accused_victim,SYN-C-01138
SYN-P-00752,SYN-V-01482,accused_victim,SYN-C-01138
SYN-P-00752,SYN-V-01483,accused_victim,SYN-C-01138
SYN-P-00660,SYN-V-01482,accused_victim,SYN-C-01138
SYN-P-00660,SYN-V-01483,accused_victim,SYN-C-01138
SYN-P-00407,SYN-V-01484,accused_victim,SYN-C-01139
SYN-P-01078,SYN-V-01484,accused_victim,SYN-C-01139
SYN-P-01706,SYN-V-01485,accused_victim,SYN-C-01140
SYN-P-00394,SYN-V-01485,accused_victim,SYN-C-01140
SYN-P-01733,SYN-V-01486,accused_victim,SYN-C-01141
SYN-P-00996,SYN-V-01487,accused_victim,SYN-C-01142
SYN-P-00996,SYN-V-01488,accused_victim,SYN-C-01142
SYN-P-01617,SYN-V-01487,accused_victim,SYN-C-01142
SYN-P-01617,SYN-V-01488,accused_victim,SYN-C-01142
SYN-P-00697,SYN-V-01487,accused_victim,SYN-C-01142
SYN-P-00697,SYN-V-01488,accused_victim,SYN-C-01142
SYN-P-01782,SYN-V-01489,accused_victim,SYN-C-01143
SYN-P-01772,SYN-V-01489,accused_victim,SYN-C-01143
SYN-P-00716,SYN-V-01490,accused_victim,SYN-C-01144
SYN-P-00716,SYN-V-01491,accused_victim,SYN-C-01144
SYN-P-00716,SYN-V-01492,accused_victim,SYN-C-01144
SYN-P-00154,SYN-V-01490,accused_victim,SYN-C-01144
SYN-P-00154,SYN-V-01491,accused_victim,SYN-C-01144
SYN-P-00154,SYN-V-01492,accused_victim,SYN-C-01144
SYN-P-00196,SYN-V-01493,accused_victim,SYN-C-01145
SYN-P-00193,SYN-V-01493,accused_victim,SYN-C-01145
SYN-P-00280,SYN-V-01494,accused_victim,SYN-C-01146
SYN-P-01660,SYN-V-01494,accused_victim,SYN-C-01146
SYN-P-01739,SYN-V-01495,accused_victim,SYN-C-01147
SYN-P-00326,SYN-V-01496,accused_victim,SYN-C-01148
SYN-P-01462,SYN-V-01496,accused_victim,SYN-C-01148
SYN-P-01842,SYN-V-01497,accused_victim,SYN-C-01149
SYN-P-00878,SYN-V-01498,accused_victim,SYN-C-01150
SYN-P-01481,SYN-V-01498,accused_victim,SYN-C-01150
SYN-P-01030,SYN-V-01499,accused_victim,SYN-C-01151
SYN-P-00587,SYN-V-01499,accused_victim,SYN-C-01151
SYN-P-01865,SYN-V-01500,accused_victim,SYN-C-01152
SYN-P-01511,SYN-V-01501,accused_victim,SYN-C-01153
SYN-P-00377,SYN-V-01501,accused_victim,SYN-C-01153
SYN-P-00670,SYN-V-01502,accused_victim,SYN-C-01154
SYN-P-00670,SYN-V-01503,accused_victim,SYN-C-01154
SYN-P-00670,SYN-V-01504,accused_victim,SYN-C-01154
SYN-P-00384,SYN-V-01502,accused_victim,SYN-C-01154
SYN-P-00384,SYN-V-01503,accused_victim,SYN-C-01154
SYN-P-00384,SYN-V-01504,accused_victim,SYN-C-01154
SYN-P-01192,SYN-V-01505,accused_victim,SYN-C-01155
SYN-P-01820,SYN-V-01506,accused_victim,SYN-C-01156
SYN-P-01820,SYN-V-01507,accused_victim,SYN-C-01156
SYN-P-01901,SYN-V-01506,accused_victim,SYN-C-01156
SYN-P-01901,SYN-V-01507,accused_victim,SYN-C-01156
SYN-P-01140,SYN-V-01508,accused_victim,SYN-C-01157
SYN-P-01467,SYN-V-01508,accused_victim,SYN-C-01157
SYN-P-01806,SYN-V-01508,accused_victim,SYN-C-01157
SYN-P-00934,SYN-V-01508,accused_victim,SYN-C-01157
SYN-P-01110,SYN-V-01509,accused_victim,SYN-C-01158
SYN-P-00585,SYN-V-01510,accused_victim,SYN-C-01159
SYN-P-01150,SYN-V-01510,accused_victim,SYN-C-01159
SYN-P-01054,SYN-V-01511,accused_victim,SYN-C-01160
SYN-P-00515,SYN-V-01511,accused_victim,SYN-C-01160
SYN-P-00423,SYN-V-01512,accused_victim,SYN-C-01161
SYN-P-00423,SYN-V-01513,accused_victim,SYN-C-01161
SYN-P-01511,SYN-V-01514,accused_victim,SYN-C-01162
SYN-P-00550,SYN-V-01514,accused_victim,SYN-C-01162
SYN-P-01514,SYN-V-01515,accused_victim,SYN-C-01163
SYN-P-00819,SYN-V-01515,accused_victim,SYN-C-01163
SYN-P-00610,SYN-V-01516,accused_victim,SYN-C-01164
SYN-P-01565,SYN-V-01516,accused_victim,SYN-C-01164
SYN-P-00811,SYN-V-01516,accused_victim,SYN-C-01164
SYN-P-00521,SYN-V-01516,accused_victim,SYN-C-01164
SYN-P-00230,SYN-V-01517,accused_victim,SYN-C-01165
SYN-P-01836,SYN-V-01517,accused_victim,SYN-C-01165
SYN-P-00382,SYN-V-01518,accused_victim,SYN-C-01166
SYN-P-01832,SYN-V-01519,accused_victim,SYN-C-01167
SYN-P-01832,SYN-V-01520,accused_victim,SYN-C-01167
SYN-P-00236,SYN-V-01519,accused_victim,SYN-C-01167
SYN-P-00236,SYN-V-01520,accused_victim,SYN-C-01167
SYN-P-00349,SYN-V-01519,accused_victim,SYN-C-01167
SYN-P-00349,SYN-V-01520,accused_victim,SYN-C-01167
SYN-P-00733,SYN-V-01521,accused_victim,SYN-C-01168
SYN-P-00733,SYN-V-01522,accused_victim,SYN-C-01168
SYN-P-00679,SYN-V-01523,accused_victim,SYN-C-01169
SYN-P-01076,SYN-V-01523,accused_victim,SYN-C-01169
SYN-P-00470,SYN-V-01524,accused_victim,SYN-C-01170
SYN-P-00470,SYN-V-01525,accused_victim,SYN-C-01170
SYN-P-00470,SYN-V-01526,accused_victim,SYN-C-01170
SYN-P-00672,SYN-V-01524,accused_victim,SYN-C-01170
SYN-P-00672,SYN-V-01525,accused_victim,SYN-C-01170
SYN-P-00672,SYN-V-01526,accused_victim,SYN-C-01170
SYN-P-00124,SYN-V-01527,accused_victim,SYN-C-01171
SYN-P-00094,SYN-V-01527,accused_victim,SYN-C-01171
SYN-P-00542,SYN-V-01528,accused_victim,SYN-C-01172
SYN-P-00651,SYN-V-01529,accused_victim,SYN-C-01173
SYN-P-00988,SYN-V-01530,accused_victim,SYN-C-01174
SYN-P-01667,SYN-V-01530,accused_victim,SYN-C-01174
SYN-P-00117,SYN-V-01531,accused_victim,SYN-C-01175
SYN-P-01312,SYN-V-01532,accused_victim,SYN-C-01176
SYN-P-00131,SYN-V-01532,accused_victim,SYN-C-01176
SYN-P-01341,SYN-V-01532,accused_victim,SYN-C-01176
SYN-P-00082,SYN-V-01532,accused_victim,SYN-C-01176
SYN-P-00063,SYN-V-01533,accused_victim,SYN-C-01177
SYN-P-00063,SYN-V-01534,accused_victim,SYN-C-01177
SYN-P-00165,SYN-V-01533,accused_victim,SYN-C-01177
SYN-P-00165,SYN-V-01534,accused_victim,SYN-C-01177
SYN-P-01027,SYN-V-01533,accused_victim,SYN-C-01177
SYN-P-01027,SYN-V-01534,accused_victim,SYN-C-01177
SYN-P-00801,SYN-V-01533,accused_victim,SYN-C-01177
SYN-P-00801,SYN-V-01534,accused_victim,SYN-C-01177
SYN-P-01404,SYN-V-01535,accused_victim,SYN-C-01178
SYN-P-01404,SYN-V-01536,accused_victim,SYN-C-01178
SYN-P-01196,SYN-V-01537,accused_victim,SYN-C-01179
SYN-P-01470,SYN-V-01537,accused_victim,SYN-C-01179
SYN-P-01798,SYN-V-01537,accused_victim,SYN-C-01179
SYN-P-01292,SYN-V-01537,accused_victim,SYN-C-01179
SYN-P-00085,SYN-V-01538,accused_victim,SYN-C-01180
SYN-P-00085,SYN-V-01539,accused_victim,SYN-C-01180
SYN-P-01657,SYN-V-01538,accused_victim,SYN-C-01180
SYN-P-01657,SYN-V-01539,accused_victim,SYN-C-01180
SYN-P-00707,SYN-V-01540,accused_victim,SYN-C-01181
SYN-P-01610,SYN-V-01540,accused_victim,SYN-C-01181
SYN-P-00704,SYN-V-01541,accused_victim,SYN-C-01182
SYN-P-01633,SYN-V-01541,accused_victim,SYN-C-01182
SYN-P-00555,SYN-V-01542,accused_victim,SYN-C-01183
SYN-P-01163,SYN-V-01542,accused_victim,SYN-C-01183
SYN-P-00657,SYN-V-01543,accused_victim,SYN-C-01184
SYN-P-00228,SYN-V-01544,accused_victim,SYN-C-01185
SYN-P-00502,SYN-V-01544,accused_victim,SYN-C-01185
SYN-P-01299,SYN-V-01545,accused_victim,SYN-C-01186
SYN-P-01463,SYN-V-01545,accused_victim,SYN-C-01186
SYN-P-01491,SYN-V-01546,accused_victim,SYN-C-01187
SYN-P-00250,SYN-V-01547,accused_victim,SYN-C-01188
SYN-P-01277,SYN-V-01547,accused_victim,SYN-C-01188
SYN-P-00295,SYN-V-01548,accused_victim,SYN-C-01189
SYN-P-01237,SYN-V-01548,accused_victim,SYN-C-01189
SYN-P-01583,SYN-V-01548,accused_victim,SYN-C-01189
SYN-P-01295,SYN-V-01549,accused_victim,SYN-C-01190
SYN-P-01295,SYN-V-01550,accused_victim,SYN-C-01190
SYN-P-00479,SYN-V-01551,accused_victim,SYN-C-01191
SYN-P-00171,SYN-V-01552,accused_victim,SYN-C-01192
SYN-P-00252,SYN-V-01552,accused_victim,SYN-C-01192
SYN-P-01328,SYN-V-01553,accused_victim,SYN-C-01193
SYN-P-00217,SYN-V-01553,accused_victim,SYN-C-01193
SYN-P-00205,SYN-V-01554,accused_victim,SYN-C-01194
SYN-P-00205,SYN-V-01555,accused_victim,SYN-C-01194
SYN-P-00886,SYN-V-01554,accused_victim,SYN-C-01194
SYN-P-00886,SYN-V-01555,accused_victim,SYN-C-01194
SYN-P-00761,SYN-V-01556,accused_victim,SYN-C-01195
SYN-P-01180,SYN-V-01556,accused_victim,SYN-C-01195
SYN-P-01126,SYN-V-01557,accused_victim,SYN-C-01196
SYN-P-01580,SYN-V-01558,accused_victim,SYN-C-01197
SYN-P-00994,SYN-V-01558,accused_victim,SYN-C-01197
SYN-P-01758,SYN-V-01559,accused_victim,SYN-C-01198
SYN-P-01758,SYN-V-01560,accused_victim,SYN-C-01198
SYN-P-00613,SYN-V-01559,accused_victim,SYN-C-01198
SYN-P-00613,SYN-V-01560,accused_victim,SYN-C-01198
SYN-P-01186,SYN-V-01559,accused_victim,SYN-C-01198
SYN-P-01186,SYN-V-01560,accused_victim,SYN-C-01198
SYN-P-01638,SYN-V-01561,accused_victim,SYN-C-01199
SYN-P-00263,SYN-V-01561,accused_victim,SYN-C-01199
SYN-P-01002,SYN-V-01562,accused_victim,SYN-C-01200
SYN-P-00895,SYN-V-01563,accused_victim,SYN-C-01201
SYN-P-00876,SYN-V-01564,accused_victim,SYN-C-01202
SYN-P-01594,SYN-V-01565,accused_victim,SYN-C-01203
SYN-P-01594,SYN-V-01566,accused_victim,SYN-C-01203
SYN-P-01627,SYN-V-01567,accused_victim,SYN-C-01204
SYN-P-01049,SYN-V-01568,accused_victim,SYN-C-01205
SYN-P-01455,SYN-V-01569,accused_victim,SYN-C-01206
SYN-P-01034,SYN-V-01569,accused_victim,SYN-C-01206
SYN-P-01444,SYN-V-01569,accused_victim,SYN-C-01206
SYN-P-01504,SYN-V-01569,accused_victim,SYN-C-01206
SYN-P-00361,SYN-V-01569,accused_victim,SYN-C-01206
SYN-P-00932,SYN-V-01569,accused_victim,SYN-C-01206
SYN-P-01400,SYN-V-01570,accused_victim,SYN-C-01207
SYN-P-01562,SYN-V-01570,accused_victim,SYN-C-01207
SYN-P-01094,SYN-V-01570,accused_victim,SYN-C-01207
SYN-P-01319,SYN-V-01571,accused_victim,SYN-C-01208
SYN-P-01814,SYN-V-01571,accused_victim,SYN-C-01208
SYN-P-01223,SYN-V-01572,accused_victim,SYN-C-01209
SYN-P-00883,SYN-V-01572,accused_victim,SYN-C-01209
SYN-P-00249,SYN-V-01572,accused_victim,SYN-C-01209
SYN-P-00324,SYN-V-01573,accused_victim,SYN-C-01210
SYN-P-01770,SYN-V-01574,accused_victim,SYN-C-01211
SYN-P-01770,SYN-V-01575,accused_victim,SYN-C-01211
SYN-P-00648,SYN-V-01574,accused_victim,SYN-C-01211
SYN-P-00648,SYN-V-01575,accused_victim,SYN-C-01211
SYN-P-00155,SYN-V-01576,accused_victim,SYN-C-01212
SYN-P-01174,SYN-V-01577,accused_victim,SYN-C-01213
SYN-P-01430,SYN-V-01577,accused_victim,SYN-C-01213
SYN-P-01049,SYN-V-01578,accused_victim,SYN-C-01214
SYN-P-01764,SYN-V-01579,accused_victim,SYN-C-01215
SYN-P-00753,SYN-V-01579,accused_victim,SYN-C-01215
SYN-P-00397,SYN-V-01580,accused_victim,SYN-C-01216
SYN-P-01416,SYN-V-01580,accused_victim,SYN-C-01216
SYN-P-01054,SYN-V-01581,accused_victim,SYN-C-01217
SYN-P-00442,SYN-V-01581,accused_victim,SYN-C-01217
SYN-P-00764,SYN-V-01582,accused_victim,SYN-C-01218
SYN-P-00764,SYN-V-01583,accused_victim,SYN-C-01218
SYN-P-00367,SYN-V-01584,accused_victim,SYN-C-01219
SYN-P-00686,SYN-V-01585,accused_victim,SYN-C-01220
SYN-P-01678,SYN-V-01585,accused_victim,SYN-C-01220
SYN-P-00339,SYN-V-01586,accused_victim,SYN-C-01221
SYN-P-00973,SYN-V-01586,accused_victim,SYN-C-01221
SYN-P-01225,SYN-V-01587,accused_victim,SYN-C-01222
SYN-P-01242,SYN-V-01587,accused_victim,SYN-C-01222
SYN-P-00295,SYN-V-01588,accused_victim,SYN-C-01223
SYN-P-00937,SYN-V-01589,accused_victim,SYN-C-01224
SYN-P-00185,SYN-V-01590,accused_victim,SYN-C-01225
SYN-P-01223,SYN-V-01591,accused_victim,SYN-C-01226
SYN-P-01223,SYN-V-01592,accused_victim,SYN-C-01226
SYN-P-01796,SYN-V-01593,accused_victim,SYN-C-01227
SYN-P-00822,SYN-V-01594,accused_victim,SYN-C-01228
SYN-P-00363,SYN-V-01595,accused_victim,SYN-C-01229
SYN-P-01631,SYN-V-01595,accused_victim,SYN-C-01229
SYN-P-01767,SYN-V-01596,accused_victim,SYN-C-01230
SYN-P-00289,SYN-V-01597,accused_victim,SYN-C-01231
SYN-P-00291,SYN-V-01598,accused_victim,SYN-C-01232
SYN-P-01550,SYN-V-01598,accused_victim,SYN-C-01232
SYN-P-00732,SYN-V-01598,accused_victim,SYN-C-01232
SYN-P-01189,SYN-V-01598,accused_victim,SYN-C-01232
SYN-P-01323,SYN-V-01599,accused_victim,SYN-C-01233
SYN-P-01103,SYN-V-01600,accused_victim,SYN-C-01234
SYN-P-01400,SYN-V-01601,accused_victim,SYN-C-01235
SYN-P-01429,SYN-V-01602,accused_victim,SYN-C-01236
SYN-P-00901,SYN-V-01603,accused_victim,SYN-C-01237
SYN-P-00901,SYN-V-01604,accused_victim,SYN-C-01237
SYN-P-01534,SYN-V-01603,accused_victim,SYN-C-01237
SYN-P-01534,SYN-V-01604,accused_victim,SYN-C-01237
SYN-P-00738,SYN-V-01605,accused_victim,SYN-C-01238
SYN-P-00491,SYN-V-01606,accused_victim,SYN-C-01239
SYN-P-01642,SYN-V-01607,accused_victim,SYN-C-01240
SYN-P-01642,SYN-V-01608,accused_victim,SYN-C-01240
SYN-P-01642,SYN-V-01609,accused_victim,SYN-C-01240
SYN-P-01234,SYN-V-01610,accused_victim,SYN-C-01241
SYN-P-00025,SYN-V-01611,accused_victim,SYN-C-01242
SYN-P-00025,SYN-V-01612,accused_victim,SYN-C-01242
SYN-P-00282,SYN-V-01611,accused_victim,SYN-C-01242
SYN-P-00282,SYN-V-01612,accused_victim,SYN-C-01242
SYN-P-00629,SYN-V-01611,accused_victim,SYN-C-01242
SYN-P-00629,SYN-V-01612,accused_victim,SYN-C-01242
SYN-P-01800,SYN-V-01613,accused_victim,SYN-C-01243
SYN-P-01287,SYN-V-01613,accused_victim,SYN-C-01243
SYN-P-00763,SYN-V-01614,accused_victim,SYN-C-01244
SYN-P-00478,SYN-V-01614,accused_victim,SYN-C-01244
SYN-P-00414,SYN-V-01615,accused_victim,SYN-C-01245
SYN-P-01896,SYN-V-01615,accused_victim,SYN-C-01245
SYN-P-00164,SYN-V-01616,accused_victim,SYN-C-01246
SYN-P-00164,SYN-V-01617,accused_victim,SYN-C-01246
SYN-P-00558,SYN-V-01616,accused_victim,SYN-C-01246
SYN-P-00558,SYN-V-01617,accused_victim,SYN-C-01246
SYN-P-00368,SYN-V-01618,accused_victim,SYN-C-01247
SYN-P-01460,SYN-V-01618,accused_victim,SYN-C-01247
SYN-P-00745,SYN-V-01619,accused_victim,SYN-C-01248
SYN-P-00745,SYN-V-01620,accused_victim,SYN-C-01248
SYN-P-01525,SYN-V-01619,accused_victim,SYN-C-01248
SYN-P-01525,SYN-V-01620,accused_victim,SYN-C-01248
SYN-P-01148,SYN-V-01621,accused_victim,SYN-C-01249
SYN-P-01148,SYN-V-01622,accused_victim,SYN-C-01249
SYN-P-01392,SYN-V-01621,accused_victim,SYN-C-01249
SYN-P-01392,SYN-V-01622,accused_victim,SYN-C-01249
SYN-P-01048,SYN-V-01623,accused_victim,SYN-C-01250
SYN-P-01783,SYN-V-01624,accused_victim,SYN-C-01251
SYN-P-01783,SYN-V-01625,accused_victim,SYN-C-01251
SYN-P-00668,SYN-V-01624,accused_victim,SYN-C-01251
SYN-P-00668,SYN-V-01625,accused_victim,SYN-C-01251
SYN-P-00055,SYN-V-01626,accused_victim,SYN-C-01252
SYN-P-01800,SYN-V-01627,accused_victim,SYN-C-01253
SYN-P-01584,SYN-V-01627,accused_victim,SYN-C-01253
SYN-P-00822,SYN-V-01628,accused_victim,SYN-C-01254
SYN-P-00822,SYN-V-01629,accused_victim,SYN-C-01254
SYN-P-00822,SYN-V-01630,accused_victim,SYN-C-01254
SYN-P-00255,SYN-V-01631,accused_victim,SYN-C-01255
SYN-P-00850,SYN-V-01631,accused_victim,SYN-C-01255
SYN-P-00400,SYN-V-01632,accused_victim,SYN-C-01256
SYN-P-00571,SYN-V-01632,accused_victim,SYN-C-01256
SYN-P-01870,SYN-V-01633,accused_victim,SYN-C-01257
SYN-P-00854,SYN-V-01634,accused_victim,SYN-C-01258
SYN-P-00498,SYN-V-01634,accused_victim,SYN-C-01258
SYN-P-01049,SYN-V-01635,accused_victim,SYN-C-01259
SYN-P-00481,SYN-V-01635,accused_victim,SYN-C-01259
SYN-P-00222,SYN-V-01636,accused_victim,SYN-C-01260
SYN-P-00905,SYN-V-01636,accused_victim,SYN-C-01260
SYN-P-00995,SYN-V-01637,accused_victim,SYN-C-01261
SYN-P-01397,SYN-V-01638,accused_victim,SYN-C-01262
SYN-P-01397,SYN-V-01639,accused_victim,SYN-C-01262
SYN-P-00241,SYN-V-01638,accused_victim,SYN-C-01262
SYN-P-00241,SYN-V-01639,accused_victim,SYN-C-01262
SYN-P-01871,SYN-V-01640,accused_victim,SYN-C-01263
SYN-P-00295,SYN-V-01641,accused_victim,SYN-C-01264
SYN-P-01740,SYN-V-01642,accused_victim,SYN-C-01265
SYN-P-01557,SYN-V-01642,accused_victim,SYN-C-01265
SYN-P-00020,SYN-V-01643,accused_victim,SYN-C-01266
SYN-P-00043,SYN-V-01643,accused_victim,SYN-C-01266
SYN-P-01501,SYN-V-01644,accused_victim,SYN-C-01267
SYN-P-01778,SYN-V-01645,accused_victim,SYN-C-01268
SYN-P-01867,SYN-V-01645,accused_victim,SYN-C-01268
SYN-P-00955,SYN-V-01646,accused_victim,SYN-C-01269
SYN-P-00947,SYN-V-01647,accused_victim,SYN-C-01270
SYN-P-00947,SYN-V-01648,accused_victim,SYN-C-01270
SYN-P-00743,SYN-V-01647,accused_victim,SYN-C-01270
SYN-P-00743,SYN-V-01648,accused_victim,SYN-C-01270
SYN-P-00330,SYN-V-01649,accused_victim,SYN-C-01271
SYN-P-00330,SYN-V-01650,accused_victim,SYN-C-01271
SYN-P-01062,SYN-V-01649,accused_victim,SYN-C-01271
SYN-P-01062,SYN-V-01650,accused_victim,SYN-C-01271
SYN-P-00115,SYN-V-01651,accused_victim,SYN-C-01272
SYN-P-01108,SYN-V-01651,accused_victim,SYN-C-01272
SYN-P-01424,SYN-V-01652,accused_victim,SYN-C-01273
SYN-P-00376,SYN-V-01653,accused_victim,SYN-C-01274
SYN-P-00615,SYN-V-01654,accused_victim,SYN-C-01275
SYN-P-00615,SYN-V-01655,accused_victim,SYN-C-01275
SYN-P-00615,SYN-V-01656,accused_victim,SYN-C-01275
SYN-P-01473,SYN-V-01657,accused_victim,SYN-C-01276
SYN-P-01886,SYN-V-01658,accused_victim,SYN-C-01277
SYN-P-01886,SYN-V-01659,accused_victim,SYN-C-01277
SYN-P-01886,SYN-V-01660,accused_victim,SYN-C-01277
SYN-P-00207,SYN-V-01661,accused_victim,SYN-C-01278
SYN-P-00207,SYN-V-01662,accused_victim,SYN-C-01278
SYN-P-00207,SYN-V-01663,accused_victim,SYN-C-01278
SYN-P-00207,SYN-V-01664,accused_victim,SYN-C-01278
SYN-P-00867,SYN-V-01661,accused_victim,SYN-C-01278
SYN-P-00867,SYN-V-01662,accused_victim,SYN-C-01278
SYN-P-00867,SYN-V-01663,accused_victim,SYN-C-01278
SYN-P-00867,SYN-V-01664,accused_victim,SYN-C-01278
SYN-P-01727,SYN-V-01661,accused_victim,SYN-C-01278
SYN-P-01727,SYN-V-01662,accused_victim,SYN-C-01278
SYN-P-01727,SYN-V-01663,accused_victim,SYN-C-01278
SYN-P-01727,SYN-V-01664,accused_victim,SYN-C-01278
SYN-P-01421,SYN-V-01661,accused_victim,SYN-C-01278
SYN-P-01421,SYN-V-01662,accused_victim,SYN-C-01278
SYN-P-01421,SYN-V-01663,accused_victim,SYN-C-01278
SYN-P-01421,SYN-V-01664,accused_victim,SYN-C-01278
SYN-P-01699,SYN-V-01661,accused_victim,SYN-C-01278
SYN-P-01699,SYN-V-01662,accused_victim,SYN-C-01278
SYN-P-01699,SYN-V-01663,accused_victim,SYN-C-01278
SYN-P-01699,SYN-V-01664,accused_victim,SYN-C-01278
SYN-P-00060,SYN-V-01661,accused_victim,SYN-C-01278
SYN-P-00060,SYN-V-01662,accused_victim,SYN-C-01278
SYN-P-00060,SYN-V-01663,accused_victim,SYN-C-01278
SYN-P-00060,SYN-V-01664,accused_victim,SYN-C-01278
SYN-P-00705,SYN-V-01661,accused_victim,SYN-C-01278
SYN-P-00705,SYN-V-01662,accused_victim,SYN-C-01278
SYN-P-00705,SYN-V-01663,accused_victim,SYN-C-01278
SYN-P-00705,SYN-V-01664,accused_victim,SYN-C-01278
SYN-P-00755,SYN-V-01665,accused_victim,SYN-C-01279
SYN-P-01435,SYN-V-01666,accused_victim,SYN-C-01280
SYN-P-01435,SYN-V-01667,accused_victim,SYN-C-01280
SYN-P-01435,SYN-V-01668,accused_victim,SYN-C-01280
SYN-P-00656,SYN-V-01666,accused_victim,SYN-C-01280
SYN-P-00656,SYN-V-01667,accused_victim,SYN-C-01280
SYN-P-00656,SYN-V-01668,accused_victim,SYN-C-01280
SYN-P-00066,SYN-V-01669,accused_victim,SYN-C-01281
SYN-P-01359,SYN-V-01670,accused_victim,SYN-C-01282
SYN-P-00967,SYN-V-01671,accused_victim,SYN-C-01283
SYN-P-01311,SYN-V-01671,accused_victim,SYN-C-01283
SYN-P-00619,SYN-V-01672,accused_victim,SYN-C-01284
SYN-P-00762,SYN-V-01672,accused_victim,SYN-C-01284
SYN-P-01187,SYN-V-01673,accused_victim,SYN-C-01285
SYN-P-00945,SYN-V-01674,accused_victim,SYN-C-01286
SYN-P-00880,SYN-V-01675,accused_victim,SYN-C-01287
SYN-P-00880,SYN-V-01676,accused_victim,SYN-C-01287
SYN-P-01370,SYN-V-01677,accused_victim,SYN-C-01288
SYN-P-01370,SYN-V-01678,accused_victim,SYN-C-01288
SYN-P-01370,SYN-V-01679,accused_victim,SYN-C-01288
SYN-P-00574,SYN-V-01680,accused_victim,SYN-C-01289
SYN-P-00574,SYN-V-01681,accused_victim,SYN-C-01289
SYN-P-01623,SYN-V-01680,accused_victim,SYN-C-01289
SYN-P-01623,SYN-V-01681,accused_victim,SYN-C-01289
SYN-P-00607,SYN-V-01682,accused_victim,SYN-C-01290
SYN-P-00740,SYN-V-01683,accused_victim,SYN-C-01291
SYN-P-01665,SYN-V-01683,accused_victim,SYN-C-01291
SYN-P-00741,SYN-V-01684,accused_victim,SYN-C-01292
SYN-P-00691,SYN-V-01684,accused_victim,SYN-C-01292
SYN-P-01379,SYN-V-01684,accused_victim,SYN-C-01292
SYN-P-01049,SYN-V-01685,accused_victim,SYN-C-01293
SYN-P-01049,SYN-V-01686,accused_victim,SYN-C-01293
SYN-P-01049,SYN-V-01687,accused_victim,SYN-C-01293
SYN-P-00262,SYN-V-01685,accused_victim,SYN-C-01293
SYN-P-00262,SYN-V-01686,accused_victim,SYN-C-01293
SYN-P-00262,SYN-V-01687,accused_victim,SYN-C-01293
SYN-P-00958,SYN-V-01688,accused_victim,SYN-C-01294
SYN-P-01368,SYN-V-01688,accused_victim,SYN-C-01294
SYN-P-00822,SYN-V-01689,accused_victim,SYN-C-01295
SYN-P-00849,SYN-V-01689,accused_victim,SYN-C-01295
SYN-P-00237,SYN-V-01690,accused_victim,SYN-C-01296
SYN-P-00341,SYN-V-01691,accused_victim,SYN-C-01297
SYN-P-00373,SYN-V-01691,accused_victim,SYN-C-01297
SYN-P-01415,SYN-V-01692,accused_victim,SYN-C-01298
SYN-P-01415,SYN-V-01693,accused_victim,SYN-C-01298
SYN-P-01272,SYN-V-01692,accused_victim,SYN-C-01298
SYN-P-01272,SYN-V-01693,accused_victim,SYN-C-01298
SYN-P-01137,SYN-V-01694,accused_victim,SYN-C-01299
